battery,cycle,v_mean,v_min,v_max,v_std,i_mean,i_std,t_mean,t_min,t_max,t_std,discharge_duration,delta_v,soc
B0018,298,3.462802066089272,2.344037291947413,4.186834478731371,0.2623907228062406,-1.868592084402226,0.5122226176462953,30.94971167755009,23.11781710619391,38.08307173716899,3.7943220050563,2817.375,1.842797186783958,0.824362476924873
B0018,300,3.4682736096840947,2.456436863057259,4.186613091061155,0.2581958851293279,-1.867006254887687,0.5145567007772325,30.81828886809732,23.04417103672731,37.881284566198886,3.837601762136409,2781.453,1.7301762280038964,0.8138517181880718
B0018,302,3.4633264929999426,2.395547668334432,4.183775890805592,0.2540412924611326,-1.8848969301045464,0.4834722648989605,30.713083634983946,22.83426471365,37.86054749544991,3.8081810377072345,2791.187,1.78822822247116,0.816699881584988
B0018,305,3.465675391856655,2.453674917297921,4.184700856653747,0.2506335636356844,-1.8756506639994168,0.5008559709979571,30.712971193395163,22.849334336507724,37.68455369365773,3.80857210747736,2780.063,1.7310259393558265,0.8134450049025044
B0018,307,3.458878126845661,2.3062728144586413,4.184705779748733,0.2643028851797536,-1.9043798592918664,0.4469650982175285,31.021955786454253,23.179921311075763,38.43416278222213,3.865559034882171,2746.781,1.878432965290092,0.8037067088087952
B0018,309,3.4608205118051174,2.3471092023857154,4.186281579801858,0.2655729633119029,-1.8368241669921588,0.5638489806111658,31.649264953985703,23.715085051859607,38.847489737859576,3.922115840431308,2777.844,1.8391723774161428,0.8127957266430266
B0018,311,3.4696621033588024,2.4884289104730986,4.184617620212458,0.2512278363925878,-1.903232441143268,0.4493323514443669,31.675310709872363,24.04968560418804,38.783721050162114,3.713060851982028,2781.125,1.696188709739359,0.8137557455566573
B0018,314,3.455727255666118,2.3992178234155577,4.181406543107895,0.258087378786443,-1.881744475813643,0.4894815360510521,31.489950616212408,23.56288829160871,38.72488355187431,3.8821623537485705,2732.859,1.782188719692337,0.7996331387644284
B0018,317,3.4623720561079625,2.278633888650029,4.185252405343103,0.270427110498691,-1.9224601084283248,0.4072957258630065,31.096628435763886,23.40147705036877,38.40384878843207,3.8233095925616136,2739.187,1.9066185166930745,0.8014847083119613
B0018,319,3.444056375135326,2.365584676338373,3.9675134643283534,0.2569649515031259,-1.861574003252504,0.5244674222859157,31.175361395191995,23.13651001776264,38.35693093396063,3.92067602806028,2719.0,1.6019287879899804,0.7955780024876808
