battery,cycle,v_mean,v_min,v_max,v_std,i_mean,i_std,t_mean,t_min,t_max,t_std,discharge_duration,delta_v,soc
B0005,441,3.4911656351735982,2.697073130067154,4.196901090271507,0.2297499826751815,-1.81075521418147,0.6050071296353484,33.29811170420356,24.475953784901723,40.775048649568944,4.078557539704596,2929.078,1.4998279602043532,0.7937377412922866
B0005,445,3.487164214172966,2.6806995515145213,4.196688955833435,0.2304625476283247,-1.7802580244542017,0.6437478300126682,33.31180626096507,24.345219404030782,40.81506138506309,4.135288366183872,2918.375,1.5159894043189133,0.7908373832120131
B0005,449,3.4898174723067257,2.6695398084864568,4.196339302740304,0.2351606538995095,-1.8034932305818967,0.6148608303790332,33.1898322916545,24.324432889352373,40.85837421987642,4.140330325403251,2900.25,1.5267994942538472,0.7859257705608913
B0005,453,3.481945510646848,2.671695307817951,3.981647460302149,0.2279063470067454,-1.7906637484773882,0.6310688162926376,33.323027054539054,24.306502703840305,40.839876773287166,4.15159988377036,2880.812,1.3099521524841982,0.780658353914684
B0005,457,3.484726754629247,2.661289185949965,4.195770804194879,0.2350026681817111,-1.766108522059919,0.6604365477059552,33.25767354219466,24.239023397259928,40.85376069244676,4.209305486113895,2901.375,1.534481618244914,0.7862306292771678
B0005,461,3.4852395299928105,2.667817533540102,4.195456241846729,0.235257413860022,-1.7950872208280704,0.6253597111937936,33.05966538208851,24.12349712975845,40.74795214258888,4.1904112170703165,2891.375,1.5276387083066272,0.7835207740213764
B0005,465,3.482234810079579,2.684008069130594,3.9799897491336624,0.2263001189749067,-1.8004674064401918,0.6184931895073059,33.07817019074129,24.07816186018501,40.669286753855005,4.131882231592585,2872.062,1.2959816800030683,0.7782872305658666
B0005,469,3.482309128299707,2.6585256208771644,4.194357133255019,0.2351949504557495,-1.7815509085173475,0.6422584154715945,33.08146254660968,24.05808219537432,40.7810749453613,4.232871330245049,2882.906,1.5358315123778543,0.7812257976052467
B0005,473,3.478200841952514,2.6372250579822927,4.195863681881766,0.237755094803036,-1.7578006497061411,0.6698571626835187,33.21041393230103,24.086387020526896,40.88159339768709,4.283442396591457,2883.265,1.5586386238994736,0.7813230814089296
B0005,477,3.478511934709336,2.6514257735606432,4.19558455466442,0.2333056918523201,-1.7927554439940456,0.6282017451776158,33.06310637086438,24.009281472194747,40.81191473576834,4.212970755102022,2882.969,1.5441587811037771,0.7812428696933582
B0005,481,3.481967527541925,2.676384659108382,4.188483624251573,0.2300877370854712,-1.7942000679595929,0.6262979323124437,33.58424709691084,24.72092641804012,41.10059497641568,4.135970554176337,2882.265,1.5120989651431906,0.7810520958833505
B0005,483,3.491147724520651,2.694913850281781,4.200346502821317,0.2339812935884355,-1.7958274500207083,0.6245004739781786,33.69028889006327,24.84307993981448,41.248795355864885,4.12516909469262,2901.25,1.5054326525395356,0.7861967560864704
B0005,485,3.481709257148688,2.697334371630628,3.9823479281644896,0.2264655870936974,-1.7814627321131915,0.6422237173806122,33.64163206115311,24.60409033905644,41.16242984455477,4.147522762694645,2862.281,1.2850135565338618,0.775636721140177
B0005,489,3.4797127153933185,2.642540259937964,4.195715092938243,0.2313790623647293,-1.7686539562924637,0.6574189923773175,33.46716682605322,24.340286688400784,41.11601981047893,4.226036263395472,2883.016,1.5531748330002788,0.7812556060130604
B0005,493,3.4818238310326657,2.699226257883075,4.195755769877104,0.2348411060623861,-1.797464535213433,0.6222166717131186,33.0721575878115,24.03013803682012,40.86421618020504,4.256761674097206,2873.453,1.4965295119940296,0.7786641714319471
B0005,497,3.479930482016216,2.676480329780849,4.195911764444989,0.2293370449783217,-1.7434743394395325,0.6855153366521199,33.610157882993725,24.401718287950963,41.22951081564833,4.2493453592951225,2874.031,1.5194314346641398,0.7788208010657319
B0005,501,3.4756256359863715,2.642142168479886,4.195096216862987,0.2339870923910629,-1.7610816226186756,0.6660870815109252,33.79459259010141,24.651282487267576,41.45023191903855,4.260408207854335,2864.875,1.5529540483831008,0.7763396575935293
B0005,505,3.4794857801127,2.644725254926797,4.196258226051591,0.2381193340087658,-1.7966522260636109,0.6232957846112038,33.39631856043629,24.39982529977077,41.27708509224051,4.239238604778222,2855.187,1.5515329711247938,0.7737143498217186
B0005,509,3.472670523210024,2.632270655366611,4.196612664794988,0.2413329330674963,-1.802256282854747,0.6161770588742247,33.171101282149046,24.071743981632668,41.06460515498328,4.328788111231613,2845.343,1.564342009428377,0.7710467683079176
B0005,513,3.4721167480235606,2.639100611887612,4.195198482878681,0.2328086634883623,-1.74678437298968,0.6821755431728649,33.19118610383509,23.87426368554146,40.99284868101728,4.317045137969619,2846.25,1.5560978709910684,0.7712925521796179
B0005,517,3.473793696042498,2.637841830893275,4.196002392961924,0.2376463146704027,-1.752754341518209,0.6758494329714917,33.449484576299184,24.168977704033605,41.27361521074391,4.374207095438869,2855.594,1.5581605620686494,0.7738246409306294
B0005,521,3.475217109740792,2.668286095904868,4.196207586734141,0.2357844658835284,-1.7697416748003023,0.6561377877871509,33.451217302378225,24.28428480579148,41.22740227746052,4.331784650199692,2837.656,1.5279214908292724,0.7689637025727908
B0005,525,3.470126187329273,2.649019812683856,4.195534582569042,0.2343931350358878,-1.7872825307499685,0.6349214758915024,33.19362810104814,24.01310273031714,41.04619550953222,4.311774656450073,2847.36,1.5465147698851864,0.7715933461130108
B0005,529,3.468742148294152,2.664058512378051,4.1957439573980455,0.2330610298993682,-1.7619671735182194,0.6650377101862911,33.02361842235558,23.715060546682704,40.8467650871533,4.351653237356961,2837.328,1.5316854450199946,0.7688748193204008
B0005,533,3.468383177641392,2.6883611693898826,4.19521671755128,0.2303496928754923,-1.7253107795313558,0.7047249833367148,33.067747363491335,23.56356159483333,40.79196924883506,4.408333108579102,2827.938,1.5068555481613974,0.7663302652352127
B0005,537,3.473454829094707,2.6869753836302124,4.195347750909715,0.2338470573562455,-1.7373826752957475,0.6924958102365336,33.32655479018399,23.955208980751504,41.13461978214925,4.408511483439892,2828.734,1.5083723672795024,0.7665459697135737
B0005,541,3.469542767132813,2.6507536817766586,4.196065828878837,0.2384601080487059,-1.749155401642756,0.6797136102615946,33.269367830631865,23.967802824849823,41.14429319149828,4.389696128907701,2828.328,1.545312147102178,0.7664359495901886
B0005,545,3.467703935690853,2.664632278910652,4.184534803011309,0.2331846977201151,-1.7441640074865998,0.6852602677618778,32.881946880580784,23.58968747789601,40.66184230912503,4.358788094086419,2838.265,1.5199025241006572,0.7691287327578684
B0005,548,3.4716828665747106,2.6400211837268666,3.982610049197398,0.234141794455028,-1.8298293403138808,0.5791144439544358,33.32386124268302,24.25636444674708,41.04669454497069,4.241438685724456,2845.063,1.3425888654705314,0.7709708923607554
B0005,552,3.4755449324702847,2.674198661305034,4.195703567262997,0.2308085376008424,-1.7770131556037914,0.6478806343993879,33.32135627821265,24.167374158398008,41.0462053156659,4.250164242086898,2846.39,1.5215049059579635,0.771330490153199
B0005,556,3.4777884634852527,2.696427051131168,4.195744519551191,0.2333046743897156,-1.800182364311139,0.6190787992162587,33.05358108682469,23.98739486311109,40.75374295552834,4.282944819638503,2818.406,1.4993174684200228,0.7637472312053925
B0005,560,3.4726939640608814,2.692834029769684,4.196363050482315,0.2345823741553651,-1.7499124790145115,0.6786002481087355,33.130052045625995,23.87546148452671,40.85283588259973,4.3568702218668784,2838.156,1.503529020712631,0.7690991953355804
B0005,564,3.466847865052985,2.681747855329962,3.9723762860428753,0.2269991772092182,-1.7429942502180464,0.686140690389278,33.18128407001396,23.8171618043235,40.85270645265791,4.317300949947219,2810.359,1.2906284307129132,0.7615666106810571
B0005,568,3.4732567561441745,2.696791414385091,4.195797286482793,0.2320173396717059,-1.7243723958233788,0.7058126641630449,33.084745445473835,23.75244046991811,40.82211523524223,4.36670824014004,2829.625,1.499005872097702,0.7667874178168648
B0005,572,3.4628275330380416,2.664695973142795,3.972259784220136,0.2319215803243467,-1.797842846255315,0.6219728812401638,33.05123454882633,23.795378022588643,40.90308836809665,4.327843516323065,2799.906,1.307563811077341,0.7587339989821784
B0005,576,3.468641053423186,2.679191623358613,4.195609431921248,0.232739350940928,-1.7656988608557729,0.6608990947980917,32.97080056274321,23.69874029857621,40.84337405460518,4.3113361664538425,2819.579,1.5164178085626352,0.7640650972268968
B0005,580,3.4696354898969246,2.699983457940659,4.195339917236225,0.2335036544312553,-1.7225391642717138,0.7077713552146545,33.05693955254225,23.681325932299053,40.81792110626284,4.405103785015214,2810.672,1.4953564592955662,0.7616514291505634
B0005,584,3.4655569353299978,2.666300786624286,4.19540205700612,0.2324842178253476,-1.7403432650886603,0.6892727149836115,33.13320802500957,23.75348711820252,40.94699384765951,4.376372359131709,2811.485,1.5291012703818343,0.7618717403828592
B0005,588,3.465681760397356,2.630850137384784,4.195685302232799,0.238850253737054,-1.7463127596745691,0.6826756571707777,33.130548697197604,23.789078897860136,41.07493805830632,4.417096277847239,2802.422,1.5648351648480148,0.7594157985645354
B0005,592,3.466056074855256,2.673348140468748,4.195561297751176,0.2322767656207183,-1.7454021812168676,0.6835636056594135,33.184781827001515,23.837597031961703,41.014143833978686,4.3545584150171,2801.625,1.5222131572824282,0.7591998231006489
B0005,596,3.46255348886736,2.632763831012711,4.196066962029683,0.237891204423972,-1.7039667763542443,0.7260531879203805,33.237698583973,23.73823038565628,41.06214198725253,4.4735722308613495,2792.234,1.5633031310169718,0.7566549980299352
B0005,600,3.4661306290759493,2.6687371180046218,4.196640912532072,0.2349165591621635,-1.6973628432693546,0.7327064297124745,33.21770694957001,23.73611267134457,40.98366325567302,4.442007915265285,2793.39,1.5279037945274498,0.7569682572975047
B0005,604,3.469356999773325,2.696396337945361,4.1956235749123225,0.2334624252971364,-1.7255811003153236,0.7047533119096203,33.155026565220545,23.80026564355092,40.98234242711097,4.388441828118319,2793.39,1.4992272369669617,0.7569682572975047
B0005,608,3.460683967544397,2.6794834862925194,4.195862008850563,0.2317861675094271,-1.7499999026381865,0.6791087061528659,33.28799328773619,23.849121770252687,41.06375085817118,4.45906102847752,2743.485,1.5163785225580435,0.743444724643478
B0005,612,3.4704396987176542,2.6787137407179737,4.18482689434833,0.2328563894806883,-1.7475603359345675,0.6817231767272528,33.5879998020142,24.92195746617458,41.047029587744966,4.16172085286693,2802.016,1.506113153630356,0.7593057784411504
B0005,614,3.475718827192654,2.655378369801326,4.201968615940368,0.2415062024493014,-1.793648828127927,0.6282387608316077,33.64458841871067,25.09329713312876,41.051007697556734,3.987129039790218,2820.39,1.5465902461390422,0.7642848664881414
B0006,2,3.553768118124354,2.4757677568281857,4.179799607333447,0.2227305756457551,-2.0006913461101337,0.1434790032237216,32.18290900559293,24.277567510331888,39.16298653238707,3.423075962747748,3690.234,1.704031850505261,1.0
B0006,4,3.5614758013870795,2.35152551190002,4.177288238505559,0.2320076560132517,-1.990277542145709,0.202426332471839,32.29307515705474,24.63823886086074,39.2462026826329,3.404114973289765,3672.344,1.8257627266055396,0.9951520689473893
B0006,6,3.566752469641321,2.440479715106544,4.1781213228923,0.2241243774528692,-1.9899467848963857,0.2029938816642971,32.24414709253608,24.704057719023776,38.999202460252846,3.3584336881539087,3651.641,1.7376416077857564,0.9895418556113245
B0006,8,3.565635922535616,2.479155853900392,4.178370492084649,0.217701278351404,-1.999910767831836,0.1445691232291119,32.185970960567666,24.65050310045608,38.84362777186652,3.314212175008726,3631.563,1.6992146381842566,0.9841010082287465
B0006,10,3.5639705032899403,2.280187848173442,4.17824995156942,0.235643207268451,-1.98954836065757,0.203318600017906,32.06687277315468,24.634206199911688,38.97798888258284,3.3443642605651296,3629.172,1.898062103395978,0.9834530818370868
B0006,12,3.5735512387791406,2.4392842568466446,4.193216523251186,0.2260594614480041,-1.9901040351037365,0.2028160928599146,32.03447836207717,24.34339960435996,38.83989920742278,3.4154545948335318,3652.281,1.7539322664045414,0.989715286347695
B0006,14,3.5711391343785897,2.2812068449406446,4.193732603145628,0.2365774540769513,-1.9900886222380367,0.2026770115135396,32.11157496697372,24.43094638944468,39.04610837498471,3.426910015053531,3650.828,1.912525758204984,0.9893215443790285
B0006,16,3.5681507462163045,2.366410527029613,4.176826628115461,0.2274993356336573,-1.9891170520197217,0.2050189264946674,32.11257624247177,24.65043547143169,38.87507521022778,3.370323539781196,3572.453,1.810416101085848,0.9680830538117637
B0006,18,3.569283415581244,2.436020049578708,4.176369138969733,0.2231468277226925,-1.9892116643905464,0.2052398833192915,32.03566207329278,24.564976908542672,38.7260539826455,3.371384425426569,3550.594,1.740349089391025,0.9621595812081294
B0006,20,3.560143320431773,2.1864377487643725,4.176897989902666,0.2373263431391035,-1.999716799151002,0.1457985961374005,32.03485778433606,24.5254342466806,38.98629728904917,3.359296965767368,3551.25,1.9904602411382932,0.9623373477129092
B0006,22,3.566658719765511,2.3406023605912454,4.177579509962451,0.2293605001947802,-1.9891317699701736,0.2060030752737896,31.87412757184136,24.40648205159496,38.65978861919643,3.3882961535188185,3530.25,1.8369771493712053,0.9566466516757474
B0006,25,3.5687035970122847,2.4263021374140443,4.177996110793395,0.2251048512425192,-1.9887805507702208,0.2071389883620146,32.120959708576166,24.666067568688486,38.84979195732924,3.389894252303748,3491.016,1.7516939733793508,0.9460148055651756
B0006,27,3.569207084156356,2.475369770000704,4.176316409477926,0.2222086735795387,-1.9887320866401277,0.2078537909907531,32.11021168908644,24.81910585902456,38.75128344015104,3.3478201482830143,3470.281,1.7009466394772224,0.9403959206922922
B0006,29,3.5659271296109383,2.342364523655007,4.177992455010172,0.2305310044558094,-1.9887200290368636,0.2077662296647864,31.989061278918147,24.627666776864352,38.76853764058789,3.3833615445746794,3470.0,1.8356279313551656,0.9403197737596044
B0006,31,3.561241727064949,2.188400081882664,4.177439981618572,0.2410110335871965,-1.9887874042287876,0.2082626845581426,31.87881444863544,24.45091312956072,38.84686112344348,3.4186775707748804,3450.297,1.989039899735908,0.9349805459491187
B0006,33,3.557881987836072,2.1206980945954057,4.17561570814845,0.245190896565147,-1.98859108959304,0.2086036612242994,31.7674507110244,24.26604433063594,38.8658897816528,3.4514338053778024,3429.407,2.054917613553044,0.9293196583197706
B0006,35,3.559446470525581,2.369981457799298,4.177366324712495,0.2256488462678844,-1.9994202575159723,0.1488638929963184,31.83081010468792,24.35471815166853,38.647578733807656,3.3956920888520217,3409.484,1.807384866913197,0.9239208136936574
B0006,37,3.5557866041823525,2.247991649924625,4.176354539745044,0.233044214636156,-1.999334630115681,0.1490920390848009,31.869986939624116,24.38425903160567,38.79218188173866,3.412804563315911,3390.422,1.928362889820419,0.9187552876050679
B0006,39,3.558090616558098,2.4115317107898875,4.177450270459645,0.2331295640738905,-1.9774549866256104,0.2562192660865781,31.89044947082784,24.455293448252306,38.77022223929529,3.46199581051182,3390.281,1.7659185596697575,0.9187170786459612
B0006,42,3.5627134008851487,2.203355846859377,4.174584178175673,0.2337527521470247,-1.9996547253227133,0.1450894096576789,31.548398771926767,24.511611712923585,37.54320599748628,3.0781364572509298,3591.734,1.971228331316296,0.973307925730455
B0006,46,3.5708142093488724,2.35887751155593,4.175224020262452,0.2263782364361926,-1.9890474874073771,0.205646866439472,31.874488497680712,24.910587532937,37.90362577530197,3.1433492282840385,3552.297,1.816346508706522,0.9626210695581906
B0006,50,3.5666817833633124,2.218672914041916,4.177217300859919,0.2352325520191609,-1.988682950523383,0.2060295269510412,31.53911453638972,24.56766501155013,37.6701605139887,3.146461206843436,3531.578,1.9585443868180028,0.9570065204537165
B0006,54,3.5635605528006504,2.339723057947995,4.176514514202052,0.2243386389833054,-1.99923867843496,0.1472929236475751,31.258482679553392,24.22557390540734,37.34166959188387,3.133023437312925,3492.907,1.8367914562540568,0.9465272391940458
B0006,58,3.5710519693928755,2.399750820894273,4.190384318239257,0.2280809535935371,-1.9885639445355097,0.2064997970931916,31.119005145018036,24.029961629396936,37.28979017254232,3.1995376362326846,3511.594,1.790633497344984,0.951591145710543
B0006,62,3.5666308474029798,2.491410879472442,4.176973413125379,0.2212894327353356,-1.9880563928902784,0.2087876082967889,31.03324407815673,24.01574359300704,37.16794481484507,3.1869467330145,3431.9370000000054,1.6855625336529363,0.9300052516994872
B0006,66,3.552739224085492,2.1387303309558976,4.173452155236546,0.2482870208545437,-1.9772969675547487,0.2550510279652048,31.001249222460967,23.89771458163466,37.51577848501052,3.2606195581222037,3431.125,2.034721824280648,0.9297852114527155
B0006,70,3.556095975504661,2.346064498302046,4.1764585468168685,0.2356923295078432,-1.9771693646864963,0.2558583155228212,30.92143474404136,23.81688709830912,37.24165964092258,3.260329062527489,3412.406,1.8303940485148225,0.9247126333993996
B0006,74,3.554407332588547,2.327337743316428,4.17626102066065,0.2359019406764363,-1.976842154446477,0.2564049782265646,30.894508754176588,23.762584263292904,37.20634436607636,3.2784325684523825,3410.688,1.8489232773442223,0.9242470802664547
B0006,78,3.5456978933950603,2.486311723336632,4.172854589872979,0.2288374914644153,-1.96609444985072,0.2959304226582716,31.014904054502477,23.77792764216909,37.2071345030198,3.295063186381919,3410.718,1.6865428665363469,0.924255209832222
B0006,82,3.558317056200033,2.292166351092089,4.188187801734904,0.2377997837922987,-1.9878477386251128,0.21056450318255,30.93172713281064,23.7568921940262,37.40395047826066,3.299182692278777,3372.547,1.8960214506428152,0.9139114213353409
B0006,86,3.5558574696779788,2.434300686181212,4.189991619197343,0.2210835198458698,-1.9997552547832569,0.1472028740367492,31.10097217303459,23.74029655014346,37.25007396118109,3.257556158436875,3470.672,1.755690933016131,0.9405018760327936
B0006,90,3.555475055167991,2.472619908000758,4.186982490201218,0.2218085735477335,-1.9938977768571453,0.1816681915210124,31.29096966260002,24.18583594954418,37.39699052067588,3.1496412281391826,3404.344,1.7143625822004598,0.9225279480921806
B0006,94,3.5452650003621518,2.403422072720937,4.186483106541616,0.2324737536102349,-1.977131099996694,0.2563264313075085,31.13133998716456,23.96227406279053,37.2852066420257,3.215597680449759,3395.219,1.7830610338206792,0.920055205171271
B0006,98,3.539807602769113,2.4006679782182205,4.187721936001791,0.2353980944705747,-1.9711541491506053,0.2772017914187193,30.81303099815128,23.520157783193987,37.080390421974414,3.268624255031962,3376.203,1.787053957783571,0.9149021444168581
B0006,102,3.534523423832004,2.3194299432177345,4.184171356892756,0.2396396974488778,-1.970676997682094,0.278778416901526,30.712511706318068,23.52943289153009,36.98024266357476,3.237101817029382,3368.187,1.8647414136750216,0.9127299244438157
B0006,106,3.531488974115542,2.340173173498008,4.186779863144672,0.2434960321788591,-1.9544916958253316,0.33091614091916,31.28669116137506,23.947667716448013,37.59874124546701,3.320453754122947,3368.266,1.846606689646664,0.9127513323003366
B0006,110,3.5261837251551817,2.382960351080877,4.186482965601712,0.2432025413180043,-1.942769122324457,0.3618170931457153,31.04843975838384,23.724670891624807,37.33680914521836,3.3501552503928287,3358.719,1.8035226145208352,0.9101642334876325
B0006,114,3.520537149204444,2.351855540704836,4.184741677172267,0.2458439682263176,-1.936687904333111,0.3771664046128733,30.95010033531092,23.509674105704786,37.39499820465976,3.396127861529909,3339.5,1.8328861364674316,0.9049561626715271
B0006,118,3.518316882338857,2.3535104841115886,4.186114015167315,0.2450718935687944,-1.936293301572053,0.3779749978645736,30.792306931661887,23.239016261869025,37.22606598231413,3.458530043344787,3331.265,1.8326035310557267,0.9027245968683829
B0006,122,3.5130944776602564,2.3948058223938364,4.186011762299764,0.24395652191004,-1.9307252447213783,0.3924553311300069,31.08796095728237,23.41190207365984,37.58677381866742,3.505230022015368,3321.188,1.791205939905928,0.899993875727122
B0006,126,3.515210473276241,2.4418858444380294,4.185742966026202,0.2436561069768626,-1.9141291914490304,0.4298985098064948,31.67860578108804,23.99387524361192,38.20704456989348,3.5389918295046825,3321.844,1.743857121588173,0.9001716422319018
B0006,130,3.509578354212467,2.391848815367812,4.18499542353586,0.2485781575213065,-1.90276801874341,0.4529868518407544,31.87558178369669,24.22249363678538,38.340431886092745,3.531071691751329,3311.828,1.7931466081680485,0.8974574512077012
B0006,134,3.5129824181030385,2.3166154227865463,4.175622772952551,0.2574517653421146,-1.920054449536425,0.4172228802071439,31.5118347514424,23.93160080766445,38.521539672721865,3.630693755158074,3327.391,1.8590073501660045,0.9016747989422893
B0006,136,3.5168850509113785,2.4110989960643794,4.191559316475808,0.2416120670194253,-1.9471426719311975,0.3502884311568792,31.40763955748036,23.801856485719824,38.03707160241571,3.4734545240506987,3312.078,1.7804603204114289,0.897525197589096
B0006,140,3.5078039352141857,2.4510125175432287,4.185468369564667,0.2439208948064005,-1.9180142892549843,0.4198278487346962,31.1262752808626,23.32504476677704,37.9342856877206,3.615871748123084,3293.172,1.7344558520214384,0.8924019452424968
B0006,144,3.5021154787790696,2.471216186082459,4.184201889006967,0.243378367216149,-1.9007866994981448,0.4561987468196523,31.13909866775703,23.22751550921504,37.88470784051604,3.664728292796185,3275.328,1.7129857029245086,0.8875664795240628
B0006,148,3.50163059960821,2.470968641396993,4.185838836583766,0.2428050582505214,-1.911185149112144,0.4353196436613196,31.13925948710509,23.20127236203539,38.065368726791895,3.692721621212792,3265.016,1.7148701951867733,0.8847720767842907
B0006,150,3.5389241681784376,2.4288023941361625,4.1729165619005535,0.226899580628163,-1.993137205806977,0.1843584674777185,33.6154544357369,26.602945710082057,39.788440481350335,3.1312176624868058,3328.937,1.744114167764391,0.9020937425648347
B0006,154,3.530900102823324,2.3551430866643166,4.186882269459454,0.2399707376704359,-1.97086772552164,0.2795080556282261,32.8767752083159,25.61136673829009,39.21290317800791,3.288067322164166,3329.266,1.831739182795137,0.9021828968027502
B0006,158,3.523812889740761,2.365933525789291,4.186537777937825,0.2438032798815804,-1.9581637291845404,0.3178104514778098,32.17789475577204,24.78851122180796,38.66937823121345,3.386623363955106,3291.891,1.820604252148534,0.8920548127842299
B0006,162,3.51130951476239,2.3481961394586457,4.182282350256796,0.2482963507684193,-1.935194106601572,0.3807809113709156,31.935345788032123,24.29903895658481,38.5170065164806,3.513218643318132,3264.281,1.8340862107981504,0.88457290242299
B0006,166,3.5113538678567635,2.46945948630322,4.185961817428056,0.2408832539119852,-1.934576678496769,0.3823048744345984,31.680899485166584,23.98489574710264,38.29250529949152,3.550933005218981,3275.125,1.7165023311248355,0.8875114694623701
B0006,170,3.503572002149759,2.4666715880697576,4.1836566973224585,0.2412126101966244,-1.9059475945602629,0.4458938243580267,31.842644047698165,23.99541497188152,38.48071579012811,3.643717738173156,3265.656,1.7169851092527009,0.8849455075206613
B0006,174,3.498007244060501,2.448293126278513,4.184390004467988,0.2457282156476838,-1.8891212660215748,0.4790073718720551,32.22925499711333,24.295032488841088,38.95436345473558,3.6746111883154047,3266.093,1.7360968781894752,0.8850639281953393
B0006,178,3.495582992422966,2.4745215382882586,4.184732708741646,0.243517745925917,-1.8879509420822496,0.4807895437678052,32.02470118557349,24.10547107270791,38.73136385469604,3.667663080499887,3257.594,1.7102111704533876,0.8827608222134423
B0006,182,3.4911120119665022,2.469127855241356,4.185835940524748,0.2447960353184391,-1.8817545440205183,0.4918630632931283,31.982880937885405,23.97620032331416,38.74827601131975,3.734551280495156,3248.593,1.716708085283392,0.8803216814977045
B0006,186,3.485124540581106,2.4177173347922416,4.185703389994729,0.2483310515952371,-1.8755571610143769,0.5028056241791848,31.93461814941749,23.819965773306656,38.84227056628921,3.785834875694187,3238.766,1.7679860552024875,0.8776587067378383
B0006,190,3.475526715264219,2.3775131079338427,4.184887437252902,0.2493170590231544,-1.8535133701627295,0.5400682811496866,32.26081414773761,23.93813574784708,39.22138199620832,3.871901138619975,3230.781,1.8073743293190596,0.8754948873160889
B0006,194,3.476691838201356,2.443723814618984,4.18451874454039,0.2452060692823523,-1.8469300851644013,0.5498744450434472,32.58457048262274,24.457646201133684,39.46651089916252,3.770105683367168,3230.109,1.7407949299214058,0.8753127850428997
B0006,198,3.473631102676353,2.4324278256917147,4.184590722398005,0.2464356709644603,-1.856680505826064,0.534414127712964,32.467082602971125,24.244880453394085,39.352653481724175,3.817813336393375,3200.8120000000054,1.75216289670629,0.8673737221000092
B0006,202,3.474532775196675,2.494085641889116,4.181227276564003,0.240719542846531,-1.8277526185875037,0.5780579274168425,32.38694552721089,24.11448837545242,39.31890647034385,3.8539485005503615,3212.469,1.6871416346748864,0.8705326003716838
B0006,206,3.463228282595069,2.382347172890769,4.18244649645216,0.2492513511289049,-1.8434202917772884,0.5549571523291774,32.25764873933484,23.92892683205548,39.47196886600465,3.902098605665025,3213.219,1.800099323561391,0.8707358395158681
B0006,210,3.4643316251222926,2.406668297987779,4.183991041340736,0.2496241590632583,-1.8219632088661124,0.5871620754913608,32.58257536155603,24.06213313647768,39.74009698783903,4.014368070229918,3203.578,1.7773227433529568,0.8681232680637596
B0006,214,3.458288051730134,2.4204142690378765,4.182314825794685,0.2466795300147648,-1.8144463975794511,0.5959150801159239,32.27035173742936,24.42380807187004,39.03600072360686,3.685865252716736,3185.734,1.7619005567568085,0.8632878023453255
B0006,216,3.462747135369616,2.45078452455252,4.190985194174346,0.2473192864012163,-1.8035359238960855,0.6111007951979206,32.46331544651703,24.29784270606684,39.16106395962828,3.7957178696843736,3195.312999999994,1.7402006696218266,0.8658835726948465
B0006,220,3.4538355151672424,2.393032881923072,4.181860480163402,0.2492097433602518,-1.791066469509477,0.6268611326108983,32.3937410103569,24.115666972211724,39.20051799483514,3.854581605446489,3186.297,1.7888275982403297,0.8634403671962266
B0006,224,3.4521208257757032,2.3938995980718403,4.183449364094532,0.2497791707708539,-1.7956716037534055,0.6210862387485826,32.28180411503873,23.949350638183297,39.15878418316098,3.882142717171897,3176.438,1.7895497660226916,0.8607687208995419
B0006,228,3.450781146333252,2.4373294683003053,4.182943907496545,0.245676696815118,-1.778591666045787,0.6423674423126484,32.35440526839344,23.94684852697399,39.18225956809825,3.909486737956908,3167.593,1.74561443919624,0.8583718539257944
B0006,232,3.446679868862818,2.3705330061374523,4.182592999177517,0.2518241623322894,-1.8048409792755933,0.6095249265472114,32.4167911591115,24.029360363522056,39.38159156766375,3.949116220654461,3157.984,1.812059993040065,0.8557679540105044
B0006,236,3.4420103351506346,2.351294851260762,4.177556435498103,0.2498632310310144,-1.7707033164984387,0.6519308315371369,32.50370670189782,24.054796737761627,39.44712875501599,3.94750916127284,3159.077999999994,1.8262615842373413,0.8560644121754865
B0006,240,3.4457209358470458,2.436845595522602,4.183199732433941,0.246524958249054,-1.7865774369216405,0.6326780607806174,32.46835744677546,24.004853828853747,39.40950590627068,3.9577378481156265,3148.829,1.7463541369113391,0.8532870815238276
B0006,244,3.441043013556652,2.39030487147494,4.183585552184287,0.2450452348082365,-1.791356281298479,0.6268547073569322,32.502281170352994,23.98676553992143,39.48443326993031,3.948232638963351,3139.734,1.7932806807093464,0.8508224681686852
B0006,248,3.441324378382058,2.4892160721496315,4.183006203880009,0.2386014029411904,-1.7684853074437523,0.654506759716317,32.570814194676885,23.97265590751813,39.4416762582387,3.965653709546285,3131.188,1.6937901317303772,0.848506625867086
B0006,252,3.438537965438779,2.450611393803655,4.183501501534186,0.2412831960594208,-1.7783263013378832,0.6428037018967466,32.569311020939416,23.95941142019243,39.53866201326228,3.982129948812876,3122.188,1.7328901077305314,0.8460677561368738
B0006,256,3.4376107703322463,2.4111946043456745,4.183243008796117,0.2446713386448674,-1.7616290109940187,0.662450308305225,32.54388051235802,23.89672125029287,39.53908941159524,4.02495567934858,3121.907,1.7720484044504423,0.845991609204186
B0006,260,3.4387486253738104,2.4609139768640715,4.182038001412004,0.2405649151107843,-1.7546942785203252,0.6701614620964674,32.48961189178144,23.846991377084784,39.47674280023015,4.008132828331499,3122.125,1.721124024547933,0.8460506840487623
B0006,264,3.430371979768302,2.378420264362521,4.182440318401142,0.2487737917685905,-1.7544353055001252,0.6700789204863623,32.623858385959586,23.868790356430857,39.9686395722832,4.113358690905593,3121.672,1.8040200540386209,0.8459279276056749
