cycle,v_mean_IC1,v_mean_IC2,v_mean_IC3,v_mean_IC4,v_mean_IC5,i_mean_IC1,i_mean_IC2,i_mean_IC3,i_mean_IC4,i_mean_IC5,t_mean_IC1,t_mean_IC2,t_mean_IC3,t_mean_IC4,t_mean_IC5,discharge_duration,soc,battery
209,-1.0934556045666965,-0.26632887115577375,-0.8573170449836937,-0.06138310899177391,0.7934839546845724,1.838426557032128,0.8920563316363918,-0.46652753287055765,0.583106117615708,0.4259507333799747,0.9392726251530611,0.246622372155037,0.7118318298958846,-0.10124609086871197,-1.0994394989583067,2886.921,0.844711600779602,B0018
212,-1.110115017457752,-1.2677014945942875,-1.0561641390952723,0.5305508781495009,0.8155102307302979,1.9137860605970285,0.5205246387950534,-0.6628150188421231,0.4707978454874004,-0.15531878994446952,1.0932020594418492,0.18772040812904559,0.48883956013732904,0.10470106173681179,-0.8226765388080526,2929.766,0.857248025758118,B0018
214,-1.1741812686690205,-0.8025298655588153,-1.180816737867563,0.341753458817372,0.8474259177830906,0.6574047339266331,0.019706048465977476,-0.8215654173189417,0.4241861442962106,-1.1211091283424954,1.404220709892521,-0.41084972581929646,-0.28222628959740637,0.23271864374211113,-0.2861088172723907,2912.469,0.8521869324484345,B0018
216,-1.243403183240397,-0.05486975499833241,-1.2545871168058509,0.02033952009644578,0.8827981234287774,-0.993145392541203,1.2863065244793852,-0.9047153803980157,0.5441257374103322,-0.3700743554727051,1.3645950764784534,-0.1090111481244721,-0.47609200377138766,0.5914450523769931,0.2622594751298443,2869.907,0.8397333131244622,B0018
218,-1.3069233762117483,0.8082157436902139,-1.2682575868271835,-0.37037826710787436,0.9202509850096666,-0.9315461233756828,0.016080562761116118,-0.7765996541374467,0.5260657434625478,-1.5012867864558002,1.2270809580589435,0.3417545217800895,-0.4058855026470569,0.857742386266344,0.6939016049368266,2884.406,0.8439757130722624,B0018
220,-1.360087758632794,1.8002317814405693,-1.2077128790537437,-0.8660540680229546,0.9594341441749701,-0.7210426225239003,0.8317606514828408,-0.5612595829667243,0.6776859575678109,-0.4706267278582566,0.8993318792783417,1.1935026600451648,0.265053050999391,1.0054472613100267,0.8295468011472987,2873.766,0.8408624545410124,B0018
223,-1.254070936550872,-1.5726715944706384,-1.2124479389139176,1.0364429286455292,0.9752355639292982,-0.12558291387893156,0.6982718849465723,-0.2582447475950711,0.7917393605945544,-0.1939769529860824,1.298684007549964,-0.16887570928674356,-0.07287773094771188,0.23139402863207276,0.6919409080805168,2893.375,0.8466000378623735,B0018
225,-1.2977827420755805,-0.08847481611632974,-0.9690296073154677,0.2785192914127785,1.022844465830983,0.5699844858696331,0.022943342878258655,0.07600288140631367,0.879440429157272,-0.39622102806079806,1.1619673144452625,-0.05310032438192758,0.7164793575004039,-0.22699325362228623,0.33399093940330177,2884.9839999999967,0.8441448355751808,B0018
227,-1.2776347645795063,0.049208037254316,-0.684561425970292,0.22975907852605107,1.0638552457762314,1.0925903946306004,0.06667311288181522,0.37975149535282315,1.0044443665062441,0.029825231178111908,1.047402572989378,-0.007451680250628125,1.2109412581378551,-0.5749245994931905,0.20985784889919745,2857.25,0.8360298814299103,B0018
229,-1.2401896827119543,0.677385028089943,-0.30528053173492253,-0.24975203721042952,1.1039989424435923,0.958565378411339,0.6683298715456906,0.5938364170688424,1.1482563168852298,0.7562469291661763,1.0965856168858341,-0.3845537158184498,0.8609245715279871,-0.7226496756009605,0.623778868642886,2828.203,0.8275307441594948,B0018
232,-1.1095604220612467,-0.22553299405227084,0.0777149198129157,-0.1186050503809006,1.127247187218,0.342996963000821,-0.6155450814514304,0.725640432322064,1.1483444772520128,-0.5592894281575954,0.7555570404352216,0.44154379983816955,0.9136421130997867,-0.2907754631139432,1.292769882822825,2833.562,0.8290987848050746,B0018
235,-0.9469118545139601,-0.7453314430397368,0.4890936137506917,-0.4558619648845524,1.1414727671248683,-1.0538909024891183,0.7379551670510611,0.7176025498997283,1.2842018320840936,0.38208914490272794,0.8751429348155045,0.0299510389580574,0.3154988438472603,-0.2791564173680492,1.8033993193934614,2839.532,0.8308456037366125,B0018
237,-0.7827179576565049,-0.40236957324546274,0.8921955202505397,-1.392928870084829,1.1507377098448288,-0.2312170413275625,-0.4465405785109616,0.7579847267775923,1.1827212139396839,-0.612396306663659,0.8224608407070347,0.21736845601270238,0.4768774880351353,-0.26675504421908397,1.8441169163234656,2832.703,0.8288474418465837,B0018
239,-0.622437973601447,-0.749915585558283,1.1819431310066528,-1.5388754736343324,1.1609993365896105,0.890169737594822,0.7227633001787307,0.7249600672911237,1.1861680991313164,0.6900282468372401,0.884244682704285,0.16972953688306147,0.6504762326232456,-0.3879851199549537,1.6578398295505776,2813.9689999999973,0.823365883075489,B0018
241,-0.5062749707452909,-1.4193938124214447,1.3436889103670517,-0.8267936911852816,1.1819103892727123,1.3274052112290835,0.2788637159325283,0.6116023027198646,1.0762477904081231,0.18608155747465036,0.930669451951251,0.24180842879501996,0.9345802484925327,-0.4737655189432925,1.364876428039036,2798.984,0.8189812797774839,B0018
244,-0.5158203516261656,0.3139502363898158,1.4651010246604852,-0.8386896448781804,1.2264161385511183,0.7870347628455857,-0.6623671387087183,0.4132460263806184,0.9368022762317514,-1.0990272176333733,0.9788312995029272,0.36294092363871294,1.276762840314181,-0.5478378550713714,0.9863319162770784,2805.156,0.8207872038051978,B0018
247,-0.4108776149968755,-0.6343324544295686,1.3690209272120326,0.5351571462815852,1.2407087478568455,-0.9905051536663898,1.6846887953639074,0.11369208822551781,1.0183510918141354,0.4674272660401438,1.1019674877858963,0.3003476084657313,1.545049838434176,-0.6952948584477731,0.5266096775415959,2801.625,0.819754035020062,B0018
249,-0.39572673779062345,1.4265490661653433,1.2438542687598957,0.2485026511199582,1.261967731947888,-1.5104505932418648,1.1686848519653803,-0.08872718637407138,0.9114081641110134,-0.36221480837999454,1.1900914339744901,0.3557181266032467,1.8078813938242306,-0.7629827158727969,0.10573905262681553,2778.579,0.8130107872652511,B0018
251,-0.3458092725059677,0.728467823564403,0.9028008632227007,2.0736379724644505,1.277821058060987,-1.1779425244719963,-0.24893134562398644,-0.20719768589797016,0.7556335595086249,-1.7689289410152205,1.4050800075860261,0.049168336069348346,1.5925538705243716,-0.8069836627883862,-0.08641230328409329,2771.234,0.810861644040436,B0018
253,-0.21751154043605286,-0.5067631498244736,0.4046142951894903,3.632454988579531,1.2612639990000776,-0.7224910028817912,-0.35140719262579345,-0.2866404728810661,0.7055574298477133,-1.7906669174281342,1.5274411372865289,0.0002504789367785886,1.1580312132887147,-0.5719046087240671,0.06948555750352807,2758.797,0.8072225842328086,B0018
256,-0.021134537210621123,2.890308256775994,-0.07838518792704109,0.5099956422568432,1.1892837604028605,-0.30895543911056783,1.2868519018159186,-0.33423127790514157,0.7932862100778585,-0.05221027551947621,1.991549511478665,-1.0542846670963382,-0.4067466576992959,-0.38032263245783904,0.7309683417078102,2779.5,0.8132802713918753,B0018
259,0.6840485412327514,-1.9368217265868806,-0.8751814456720719,-0.3333381401289573,0.988613740015238,1.3949931383333833,-0.01869183143676727,-0.24358670265972954,0.7094356497613369,-0.724451918737989,0.861694094035009,2.429026001664693,0.9070997299453037,1.1519962533289616,1.2467505596519692,2876.485,0.8416580325435,B0018
261,1.0329884887244456,-0.8997411429565839,-1.3551709412062707,-2.9596534156654726,0.8803082080554187,2.0125945040424256,1.1324944303778712,-0.1731139285720418,0.8298800902225452,0.7775160959067493,1.7367184492460144,0.04585513260855158,-1.1938651249482377,0.7240238085259695,1.679607594781707,2881.422,0.8431025962059795,B0018
263,1.0394261537719156,-1.2340145657771733,-1.637172669032906,-1.2562854045954137,0.9032570809086948,1.4907264988206057,-1.0198226829581287,-0.08753814016421263,0.7978171395182059,-1.1626523540931393,2.071702480659379,-0.8874139017207742,-1.9067400528194594,0.43842781119050556,1.636567119324857,2847.937,0.8333049024166084,B0018
265,0.9161081106023045,0.5850811712030471,-1.6335536174331287,-0.3175364646262965,0.9682094638605051,-0.7665104042050468,2.023944627574259,-0.0984319416129382,1.135170299069371,1.5101317733476272,2.0722723440900954,-0.9630965121744302,-1.6933719132710994,0.16502900606164458,1.224321868909788,2864.578,0.8381740504634629,B0018
267,1.0439968251245075,-0.5212921626488684,-1.5521619249414267,0.6201264792178632,0.9733339593985677,-0.132029842349485,-2.201587021822773,0.09683829042460734,0.9777199528804829,-2.057205838077525,1.3506341683237892,0.95027258715233,0.10908597721181833,0.2785821535875842,0.45524990894732115,2847.406,0.8331495320895319,B0018
270,1.0584100641078291,1.1504321824290809,-1.1987965400752494,0.025364820898974873,1.0084741106736654,-0.5151297691329914,-1.3624129577783715,0.1814561542684949,1.1389166620923186,-1.0142112427010908,1.057370052919142,1.5607193635573315,1.1701706030565848,-0.06846606665545306,-0.3307775006437104,2825.234,0.8266620162855022,B0018
272,1.0754404483308906,-0.2315277492339722,-0.7699411056880998,1.8508198984140383,1.064714306287495,-1.010682527840378,-0.16570678619410817,0.2091098129912043,1.2976267396316084,0.28309906428477843,0.9543447014746232,1.5775089043661639,1.764084849132114,-0.5590103166248954,-0.9919635417778592,2820.109,0.825162443919651,B0018
274,1.054511931074007,2.1494374691564486,-0.06964177695560259,0.5869412178398358,1.1195827757917625,-1.4520161134609986,0.8329302362091306,0.16605327802196068,1.4016882104684816,1.304607367074793,1.4953005646608624,-0.2866285826540677,0.9463707545915855,-1.502226037039062,-1.365510275293423,2803.078,0.8201791820732487,B0018
276,1.3190012395297954,0.27403881895284504,0.5906044483081442,0.12648900157857168,1.1049844720379622,-1.2668541690477344,-0.2693752818819208,0.07523609434305473,1.312194519010859,0.3331041933323563,1.7047997728155881,-1.1992013230255028,0.39961499808134093,-1.977677938304994,-1.4399866261280283,2804.687,0.8206499746462544,B0018
279,1.5626275249649288,-1.9067837643497052,1.2077994700224912,-0.1054319085109175,1.0913962346364274,-0.6803499267791084,-1.0733319874637854,-0.08558329924544343,1.1827497153154118,-0.36336933837633095,1.1920031293797784,-0.014349572412252338,0.7430327323561979,-1.5754441542416755,-1.1532641594646054,2812.7189999999973,0.8230001337179643,B0018
282,1.4407596713299398,0.7633250824504316,1.8141754965544503,-1.3669742325242134,1.1554314209159737,0.21996708358713424,-0.3942648309244836,-0.306604269784859,1.097912496993192,0.36066290676421403,0.9292444934757457,0.47284507470507225,0.2551594132113483,-1.1597096257462847,-0.46276820109949707,2752.703,0.8054394829650042,B0018
284,1.2908276145130881,-0.335394370300744,2.055787037696897,0.6159760709419043,1.225865659895103,0.7760906107185185,0.753031553771072,-0.5901105487832721,1.0178052360897591,1.3592398866565747,0.7631326010375361,0.7045184603732128,-0.5691811065126651,-0.7140374909216347,0.40907826101402933,2759.781,0.8075105021270519,B0018
286,1.1233755430436005,-0.327268819598497,2.0377891105929784,1.5250052230846356,1.2714521054095471,0.6823760355944234,-1.339674817363417,-0.8880283333718266,0.7369816355282961,-1.015819246934686,0.4104683313506806,1.4905806964813682,-0.8580745465334704,-0.19218033856095543,1.0889732021005611,2762.657,0.8083520182488447,B0018
288,1.0034731126602143,1.0845026736953816,1.7492702788283891,0.5042881176456517,1.2685478026283556,-1.0107346234628762,1.3800490807414054,-1.2145346480546027,0.8131946846501791,0.8871381088101412,0.49231983084037473,1.0458447007025513,-1.6507905544534773,-0.17865127758293511,1.5459804056060236,2739.047,0.8014437443839186,B0018
291,0.9883000518397859,1.3407918800229377,1.1976327349297236,-0.6995025255751934,1.218601752233571,0.3964305260382116,-1.0072155704120784,-1.1659070678441175,0.5962807716352053,-1.1612531613655863,0.013974225057642072,2.247455384146012,-1.11870070319396,0.19251738913539643,1.67913024969603,2713.891,0.794083111713606,B0018
294,1.070064319496102,-1.8274689231785028,0.4313970818741277,0.03486125226175998,1.1450030262339903,1.107387566901903,0.8237785714707533,-0.9812563428507691,0.7390155057001827,0.8618696626525914,-0.07623838706040266,2.373320952496588,-1.0758026252436395,0.15610914600224726,1.6634080446229194,2848.859,0.8335746791427185,B0018
296,0.9426146872141135,-1.4608805314397404,-0.1952603571230571,-0.34851866985363833,1.1221282535427477,0.7690008384301872,-0.4848600018497448,-0.6405114807682093,0.7900930476457684,-0.28966557358253425,0.2623318427879793,1.3099442647110477,-1.6325642509214937,-0.2990272540247323,1.5420071963428994,2840.016,0.830987221887846,B0018
298,0.6846570867341543,0.6035410033378064,-0.6454934219693547,-0.9202020459628727,1.1414002018289016,-0.8863884823958255,0.18521089398874002,-0.2943983546041261,1.022209922008704,0.1785809410600069,0.5227614122177988,0.5198090719251187,-1.8903233511082715,-0.7168921157828231,1.296581624852203,2817.375,0.824362476924873,B0018
300,0.5299691634128856,-0.4167632094935502,-1.047159777259341,0.3205803967568701,1.1538930672529377,-1.184909921370263,-0.21411129837344756,0.09486271772415394,1.1420906685568784,-0.07483788240527399,0.30231097299047144,1.1619070858990788,-1.1463449616609593,-0.7323886916109826,0.9209927450177843,2781.453,0.8138517181880718,B0018
302,0.3518194779994059,0.5909970011458031,-1.2111840070802724,0.20048929579816252,1.1777425264034425,0.14487516909134662,-0.5674970399563778,0.4243104573121324,1.1620420619534677,-0.001529838783767688,0.1232402786078006,1.7272006202264107,-0.40837936658644675,-0.7726319722458633,0.5151811652317815,2791.187,0.816699881584988,B0018
305,0.2517885290931623,-0.0436922280664697,-1.2345685245048221,0.9865916124166105,1.2007249477999637,1.2606784856573976,0.5051827610283594,0.5346817193539267,1.17581086580807,1.1794552988093596,0.07808992367415989,1.9439090567008857,0.1294586287367956,-0.9094702338315063,0.1097230122311861,2780.063,0.8134450049025044,B0018
307,0.17796589529638765,1.122204636569535,-0.9930988146405664,0.19390664624321796,1.2233665782096879,0.6624126644114813,-0.9820818319526402,0.36384078446473433,0.9613823697506676,-0.8187076160106993,0.405214777451482,1.1203127554213406,-0.003215620489664982,-1.3353272260497677,-0.24119692258690234,2746.781,0.8037067088087952,B0018
309,0.280932783658003,0.5058783967982812,-0.618318100361081,-0.5070077291287568,1.2135553736022269,-1.6316009232821833,1.4832011562260845,-0.031628810804762784,0.9740400684177267,0.4590844424815527,1.1191106569400333,-0.7899683375426466,-0.8663715674262227,-2.049402224556814,-0.5060494975599893,2777.844,0.8127957266430266,B0018
311,0.4470770113222837,-1.616174207546273,-0.1739357315385242,-0.3221244315940957,1.20146043210902,0.003928726576210112,-0.6220482204823208,-0.17507390492229843,0.6554085168183875,-1.5460194311714486,1.1566967478648138,-0.7289642900226643,-0.49938818373561894,-2.1473838191761656,-0.8069205692316677,2781.125,0.8137557455566573,B0018
314,0.3639579732973932,0.700568074642047,0.45345084620169246,-1.4949931957167208,1.2528521808626407,1.6570890431526044,1.4720403433602918,-0.23408509613666648,0.6669606170013922,0.7161810361510809,0.9748225398923223,-0.01725947390551262,0.20493023183071654,-1.9973793357408234,-1.0458872523722416,2732.859,0.7996331387644284,B0018
317,0.3182205429690584,-1.3211590833836993,0.9006439550750437,0.8362088388173178,1.312976985911207,2.0383820791112557,-0.3730543766090208,-0.1544647554614396,0.5644382306033747,-0.9322410441899139,0.5804487768334134,1.3203047653057536,1.2043923460589878,-1.5944272440850582,-1.196107727222241,2739.187,0.8014847083119613,B0018
319,0.13462083677282283,1.912388977836014,1.4047031819114504,-0.014654232956273237,1.3851905248418186,0.07395004473921295,1.3912544191190717,-0.08623769336181568,0.8100727642732976,0.4879107769923031,0.7641803293487802,1.0017261031388964,0.9951366826185668,-1.5944604017578736,-1.1266008232998659,2719.0,0.7955780024876808,B0018
