cycle,v_mean_IC1,v_mean_IC2,v_mean_IC3,v_mean_IC4,v_mean_IC5,i_mean_IC1,i_mean_IC2,i_mean_IC3,i_mean_IC4,i_mean_IC5,t_mean_IC1,t_mean_IC2,t_mean_IC3,t_mean_IC4,t_mean_IC5,discharge_duration,soc,battery
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21270223137058034,0.43829040711742795,1.6719473766320545,0.1538870930876352,1.1613718730701115,2891.375,0.7835207740213764,B0005
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46514914555281794,0.24873844442442344,1.3652522612405997,-0.25110456356648975,1.127838187444947,2872.062,0.7782872305658666,B0005
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6557491177937894,-0.013981654460634093,0.9645223400088022,-0.36115750258149026,1.1069976618995887,2882.906,0.7812257976052467,B0005
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4486100920907154,-0.3235687968403618,0.5041562149317944,-0.5894208284453782,1.10684543679677,2883.265,0.7813230814089296,B0005
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4954322582442203,-0.7187292199199905,0.20747656273813983,0.5029051793324426,1.1439994031736398,2882.969,0.7812428696933582,B0005
481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5936402145698545,-1.0052902650443991,-0.37142711603074124,-0.7727111386726452,1.1584980438849504,2882.265,0.7810520958833505,B0005
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8077338295378503,-1.3054231163739853,-0.8737946194690831,-0.7711357174104803,1.162264625676804,2901.25,0.7861967560864704,B0005
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5312495108075888,-1.5464053653636183,-1.3849906901422815,-0.5375830796625026,1.138513334620342,2862.281,0.775636721140177,B0005
489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04586413169402368,-1.7192102720324816,-1.7908721992423906,-0.03810507079664562,1.1046770393704106,2883.016,0.7812556060130604,B0005
493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9103335144274572,-1.8488561761402393,-1.930560014728164,1.2622329790645108,1.0869334502084909,2873.453,0.7786641714319471,B0005
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03814290177243883,-1.769649962185635,-2.15067807744535,-0.6152726624641301,1.0665383716009371,2874.031,0.7788208010657319,B0005
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5159131420862973,-1.6788478934023294,-2.036761358286493,-1.1560903791497434,1.0725212231314656,2864.875,0.7763396575935293,B0005
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00945239974522797,-1.6139693239296304,-1.6047372765524883,0.3345518816660306,1.096189059183891,2855.187,0.7737143498217186,B0005
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26367137749277714,-1.466429604191271,-1.209566405098192,1.08373700867979,1.1045536065843833,2845.343,0.7710467683079176,B0005
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2202695725643136,-1.2334458438301872,-0.9239729691604659,0.8008314448985906,1.0903579277803672,2846.25,0.7712925521796179,B0005
517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1820872829533313,-0.9339556908965232,-0.7308925742875304,-0.40839104819904853,1.0614535782760943,2855.594,0.7738246409306294,B0005
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1730829434203921,-0.6638007455859388,-0.41727370536854863,-0.6683925520346963,1.0436453504714245,2837.656,0.7689637025727908,B0005
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20463546002236777,-0.44135837993922655,0.02623571121141241,0.10382349501068572,1.043712293650189,2847.36,0.7715933461130108,B0005
529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4296946121550983,-0.22074910911935805,0.40011660646873176,0.6010540402345895,1.0417363293173172,2837.328,0.7688748193204008,B0005
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35842563938430355,0.01660684107340107,0.5986122696116938,0.2935652727631444,1.0243558564056279,2827.938,0.7663302652352127,B0005
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028407525518055383,0.2685710764756736,0.6352309393352626,-0.8012794123411278,0.9940645861484994,2828.734,0.7665459697135737,B0005
541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12225073155371463,0.4547246164812026,0.7577944554685802,-0.7332886350986484,0.9744765618418548,2828.328,0.7664359495901886,B0005
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7501999889286125,0.5671173656060433,1.0330873394571616,0.6416399757845707,0.9772953899135237,2838.265,0.7691287327578684,B0005
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17866877427800795,0.780029303053385,1.0653998262208875,-0.7693038708274921,0.9734034813495525,2845.063,0.7709708923607554,B0005
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36361126851917347,0.9147978969615089,1.2646370475595559,-0.5645225333284033,0.9859243132368005,2846.39,0.771330490153199,B0005
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030957513189781138,1.0120030237731383,1.5252744424019895,0.5095215690430392,0.998574885336235,2818.406,0.7637472312053925,B0005
560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1812536657166683,1.1727833050173546,1.6020237350892834,0.21462619823344684,0.9868639994387685,2838.156,0.7690991953355804,B0005
564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1981247550559446,1.3350996758027018,1.638664147870411,-0.10633495446397244,0.9644647269760591,2810.359,0.7615666106810571,B0005
568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1219705513669509,1.4695577232544668,1.6690902333140822,0.004203062147989683,0.9362801011223716,2829.625,0.7667874178168648,B0005
572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4335588933983402,1.5986003540360052,1.586575215677751,-0.2114148861707375,0.894111550575977,2799.906,0.7587339989821784,B0005
576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7254568743990298,1.6762371797409243,1.544379077333162,-0.11278014261483743,0.86819880175221,2819.579,0.7640650972268968,B0005
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4526843332268952,1.7092694641933217,1.5641430050260843,-0.2405966284883127,0.8761428916263274,2810.672,0.7616514291505634,B0005
584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08608294202584119,1.6827183766940141,1.595118319672738,-0.15611670501862118,0.9010408668880465,2811.485,0.7618717403828592,B0005
588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016716296757647815,1.6059731993967774,1.5026147093974913,0.11121811622756783,0.9132505364842065,2802.422,0.7594157985645354,B0005
592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025303838764443212,1.5092969685561053,1.1591895299703616,-0.05436572372616781,0.8935401399274528,2801.625,0.7591998231006489,B0005
596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16595376344373966,1.3760765755643434,0.6903779113666082,-0.28062115715911223,0.862951411591244,2792.234,0.7566549980299352,B0005
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34171622998528023,1.1937638508468809,0.2709334025567606,-0.11501732249471606,0.848032056426469,2793.39,0.7569682572975047,B0005
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.451384416737523,0.9767245232286548,-0.05340944822978138,0.3725981674135118,0.8540490039662103,2793.39,0.7569682572975047,B0005
608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09699881499783053,0.7747889553861971,-0.3567095371072493,0.3013572165814585,0.87199239332324,2743.485,0.743444724643478,B0005
612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567034980808304,0.6053992720859397,-0.6758988081392194,-0.3667701397192439,0.8883798821513292,2802.016,0.7593057784411504,B0005
614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7294259946859685,0.42794650203459544,-0.907274433672422,-0.30863014170118325,0.9010483600847944,2820.39,0.7642848664881414,B0005
2,2.28676196356177,1.0559894957214755,0.24920222249468366,0.5161354975009506,1.402361683212645,0.2438103839405371,-0.8129262041301072,-0.29977476142437315,0.8767912026543853,-1.4762427091684465,-1.5993874294526178,-1.6440078998002443,-0.2343605213163057,-0.12519048958337717,-1.303827496743917,3690.234,1.0,B0006
4,0.47493248659585546,1.1600404650857896,0.5977354699007718,1.3350532036606473,1.6194953011229474,-0.26852987262663214,-0.6206342835157085,0.386812981340329,1.1662496069159982,-1.4092800380706112,-1.7367373068962941,-1.6106027843369166,-0.4680230985950092,0.2669787123213639,-1.2743666151579855,3672.344,0.9951520689473892,B0006
6,-0.5710443387457642,1.1895059582666236,0.6732543496758656,1.490871030689817,1.71001488882919,-0.3728977979060177,-0.6404831609351159,0.44677003753185807,1.2007184879919945,-1.4145608590539205,-1.7415468402053746,-1.5610185710361546,-0.32821706783183846,0.14821584296026707,-1.2759510254569146,3651.641,0.9895418556113244,B0006
8,0.1674464283681477,1.0894748361724402,0.3293925203674106,0.5239101588109195,1.5520648021711771,0.036800416713978594,-0.8757005503283793,-0.1563429644272014,0.9546354514603151,-1.4894391204565884,-1.7266185248694361,-1.5034408725099042,-0.17237603112892738,0.03544015692114345,-1.2806702699347816,3631.563,0.9841010082287464,B0006
10,1.1074154222840056,0.9571338557112387,-0.18729440559471155,-0.7461333648734291,1.3477067091834565,-0.05245161732261002,-0.6769190360191989,0.42083118120737917,1.1609279317082002,-1.3918443321794274,-1.6501071772903295,-1.433240350548919,0.08037956576025014,-0.32099205604199327,-1.29861079560514,3629.172,0.9834530818370868,B0006
12,-0.9539462903701219,0.9936933402394849,-0.32970551988579944,-0.610944824411324,1.510085609684989,0.3451592196231783,-0.7099233379387949,0.3083901987853986,1.0802701595937627,-1.3731012564757776,-1.6241342969206112,-1.3588784049384584,0.07265689227357632,-0.42564452536317643,-1.3021679392135135,3652.281,0.989715286347695,B0006
14,-0.09999151584963678,0.9068246492258418,-0.6905511318916909,-1.4557494581147932,1.356869542872565,0.4581844393459859,-0.7373281606025589,0.29181395576874114,1.0684539766868166,-1.3600349937520917,-1.6725291786742003,-1.2849675196673092,-0.23900064399135285,-0.20393790443412457,-1.286242811194164,3650.828,0.9893215443790284,B0006
16,0.47220469549322663,0.9194814158613172,-0.5847280771762274,-1.3546607094239946,1.3228215232124663,0.19985754626509075,-0.753130284556596,0.41172581281252363,1.149330021876352,-1.353905920185052,-1.6656977373214101,-1.2076194704592076,-0.34217667362625476,-0.2012342815463646,-1.2839125072803494,3572.453,0.9680830538117636,B0006
18,-0.4739641009795927,1.1021810990333158,0.17604445071678254,0.29051744660097045,1.5607244226933257,-0.1395187278663697,-0.7975680117790438,0.49210341308583183,1.2273720200936433,-1.36187839609611,-1.6108488442546376,-1.1326357407965482,-0.13363257899678807,-0.26698212682465816,-1.294131811232777,3550.594,0.9621595812081294,B0006
20,1.415601171867583,1.0799938916521534,0.23134783843233422,0.16065223119361455,1.4077729886823864,0.05752346066803604,-1.0650563780840445,-0.10437199701434571,1.0140262386030887,-1.4454829764761472,-1.6254121135145758,-1.069065751113548,0.015508738309276914,0.1175233471527553,-1.2880413287062753,3551.25,0.9623373477129092,B0006
22,-0.3978602604184984,1.159911017625447,0.14119001908201617,0.7391927630060645,1.6027403606968669,-0.20364694107275316,-0.8851327560566183,0.5070092922227485,1.2539088441278972,-1.3524798544850338,-1.5119111102660567,-0.9901355239069929,0.3695279460169803,-0.3625256251634689,-1.3129209930902095,3530.25,0.9566466516757474,B0006
25,-0.8185837055828092,1.1039310654534433,-0.46154251417147046,0.12532778473057754,1.571583186306565,0.0753801869997876,-0.920256105341095,0.44995540186285615,1.2063217396537835,-1.3300897610562492,-1.7017200225381466,-0.9294109662823231,-0.3635775858647528,0.3547566839613199,-1.2624084631912695,3491.016,0.9460148055651756,B0006
27,-0.9400204962718294,1.053155535642299,-0.9008431560415817,-0.3670930418963912,1.5281163690596273,0.33379248706138004,-0.9584002580940937,0.37891879120516614,1.1597464785207627,-1.3056631932414324,-1.693829066842315,-0.8530322181198559,-0.513864565005353,0.13091166926530798,-1.2600338396494606,3470.281,0.9403959206922922,B0006
29,-0.31014493998447756,1.0177754795565206,-0.9851538389197012,-0.5856146143145338,1.4530706793659243,0.39289771242307053,-0.9919716474411155,0.3514631365599498,1.158165738564477,-1.2805870282827396,-1.5997360414787913,-0.7713334510796577,-0.3304682834490719,-0.3347287297944585,-1.2779441456255074,3470.0,0.9403197737596044,B0006
31,0.5167918951126307,1.0123614463671624,-0.7298904372544385,-0.42573412770904084,1.3983758875233878,0.15001448283190277,-1.0195965623529581,0.39041388605812216,1.2239851305461225,-1.256545056135013,-1.5078102726950928,-0.6899335034997863,-0.0917471463264641,-0.5924875719441344,-1.2938465460053568,3450.297,0.9349805459491188,B0006
33,0.9389469722830452,1.0432836181800402,-0.22194361320469075,0.12471653560282144,1.4102981035837148,-0.19613331770012038,-1.0301769755173156,0.46546814337087006,1.3216910435449123,-1.2214663658824714,-1.4030066074155347,-0.6052762448264851,0.20473444514512185,-0.7132815604347135,-1.3107542024142258,3429.407,0.9293196583197706,B0006
35,0.1692776825698157,1.1181838979018508,0.41792716586894324,1.0688261051272696,1.5478260950721354,0.1849909879342161,-1.2571940265113788,-0.2135134787047732,1.0853279499826853,-1.245757656390968,-1.4113717692171523,-0.5239790145440923,0.1282154888788771,-0.08949011324528929,-1.2967010459338133,3409.484,0.9239208136936574,B0006
37,1.1561171603647518,1.0061893523605516,0.38171840346554153,0.372680016198924,1.3844727119008826,0.4771511604966781,-1.2366125323446406,-0.3047680198553908,1.0581254694816233,-1.1604882573994246,-1.3681777876675125,-0.42663922374646734,0.027341352286019478,0.40487786573414347,-1.2908954094682692,3390.422,0.918755287605068,B0006
39,0.9055479410202574,0.88674944584416,0.13016308546696295,-0.4550223957684301,1.2972554980549464,-0.07338660633340263,-0.7473349140995496,0.9392345442826852,1.578793053406998,-0.9014390953026898,-1.2659038167373262,-0.3067503388545291,-0.2107111910412547,0.6393492838968843,-1.2940167681835393,3390.281,0.9187170786459612,B0006
42,0.1741858715526447,0.7617356819703757,-0.19457715152038066,-1.3393182081486974,1.2382334813808158,0.6481775666810767,-1.19485687533489,-0.4342720019230369,1.0785424883891215,-1.0001072204938473,-0.8409214512978662,-0.14248870635965316,0.15164170809323385,-0.7145487452016106,-1.3708857633448857,3591.734,0.973307925730455,B0006
46,-1.5650939493715421,0.7104766148395487,-0.24440143258521663,-1.5532268558890205,1.321363415461681,-0.09116119642647734,-0.9519801338537038,0.24747905261582406,1.4355174717812056,-0.8585308170680814,-0.8999399977990798,-0.010119380626891395,-0.9565796373214308,0.5304448656105532,-1.3246468031055914,3552.297,0.9626210695581906,B0006
50,-0.3264702152483008,0.5400816715224305,-0.4036113380428347,-2.6725225028404433,1.0901704085381076,-0.3867977320509919,-0.9300242768301624,0.27564095403389743,1.515771562625702,-0.8017634864368763,-0.442834102266729,0.16142774133325538,-0.3964575806033849,-0.2844440799447579,-1.402775965980605,3531.578,0.9570065204537164,B0006
54,0.4005140145051572,0.4483430114609181,-0.20261857033419686,-3.054038883811127,0.9720841238705282,0.019555078590051046,-1.1433931498018557,-0.448195589839034,1.2518433222847176,-0.828419201021217,-0.021020938927433574,0.32694258656940794,0.19153008673712338,-0.6007582046222305,-1.470246347489341,3492.907,0.9465272391940458,B0006
58,-1.8798566938701238,0.5700864820832685,0.6575700180204218,-1.5902554692998985,1.2656199260514647,-0.09996238040945471,-0.9118006845183243,0.05118135703974651,1.4478438530938538,-0.6907912588248982,0.29886068909732205,0.4825747759779342,0.5109676567914633,-0.2988307328432841,-1.511066288001969,3511.594,0.951591145710543,B0006
62,-1.2384604950168205,0.5688716319978983,1.3249136839606779,-1.1074095325972924,1.2419994922031206,0.3486357917408843,-0.9012806216160061,-0.12953831620527237,1.3404002128929244,-0.6354945959950836,0.5806103503865749,0.6334421999839481,0.6869082843860786,0.15184772003988553,-1.5415288426176381,3431.9370000000054,0.9300052516994872,B0006
66,1.662140847211672,0.48604602880875836,1.895229374201949,-1.2653224995157466,0.9855755042864913,0.5017946521544583,-0.6803909272174189,0.2844845224650586,1.4580106761385796,-0.5082571406384032,0.8192715735988676,0.777954049278865,0.6755900450497357,0.6496159794607008,-1.5611622527593014,3431.125,0.9297852114527156,B0006
70,-0.12096315935937871,0.693842922326081,3.1953173826023202,1.0064272212907928,1.3260482606640962,0.9623374446578795,-0.6937527539526035,0.05739022683413033,1.3189633966686543,-0.4783783815526779,1.0873557017709308,0.920616420889204,0.6628144884444402,0.7206340460456093,-1.588570388357581,3412.406,0.9247126333993996,B0006
74,-0.2750371507859435,0.732210701325288,3.706306053989538,1.6937365058691458,1.3848842432369464,1.0453119189170343,-0.7154707003218602,-0.07990642801175649,1.2508897269071575,-0.4736257449494586,1.3030744712684597,1.0536138617270783,0.38478428964688605,0.6454110921455265,-1.604351353751017,3410.688,0.9242470802664547,B0006
78,1.9449440984252437,0.506162202355324,2.983275416279969,-0.08947123952845659,1.016799600445756,0.15056369292402166,-0.5307272804339572,0.5515465170559251,1.5540586634255917,-0.42281297124062595,1.3905881878159252,1.1697943946521216,-0.3960064123733251,0.708775531864621,-1.5903782474840977,3410.718,0.924255209832222,B0006
82,-0.9295272253823357,0.43630797959581474,2.019315882183062,-0.8404523712057226,1.135649242586183,0.05325349569971702,-1.0412173317338933,-0.7158456587096194,1.1301472728956043,-0.6460201695083675,1.6082895392131948,1.2845614131919898,-0.8128212567169109,-0.2662512798706078,-1.6111519433634887,3372.547,0.9139114213353408,B0006
86,-0.1714294101165544,0.2178025395399587,0.6915800506336391,-2.8269610657184954,0.8633241105333386,-0.37309915383766457,-1.3373134323798637,-1.396295814235778,0.9409518255096652,-0.7889093430061401,1.5849960382181674,1.354558658042796,-1.6140845256560672,-0.15881774557188227,-1.5772933704754777,3470.672,0.9405018760327936,B0006
90,-1.0137064626929386,0.30680481938787135,0.6679644331835869,-1.9925040471606266,1.004116664886858,-0.9781160321443843,-1.2388856503594912,-1.1099038342983822,1.0948720589043652,-0.7645156283932681,1.4842485716605833,1.3851377223868615,-2.141995012952235,0.3914813461084351,-1.5302478137314341,3404.344,0.9225279480921806,B0006
94,0.20426075856437576,0.3782105348490246,0.7513540955858259,-1.228355666534632,0.9900083209763992,-1.3587940454540985,-0.8840244378443323,-0.30991530765543424,1.3946756641414924,-0.6144426964813646,1.5839095946807102,1.395682204802965,-1.5232409008267838,0.08177109113712454,-1.5388585641429755,3395.219,0.920055205171271,B0006
98,0.19162709448556756,0.4981027219032967,0.7145239634764348,-0.1561339514618301,1.1027819501535145,-0.8238151080830918,-0.7335073712432706,-0.29595441342637907,1.3265561592533996,-0.5114910483538503,1.7529218942371907,1.3838668668573546,-0.3289875015844756,-0.6029949895504741,-1.569503453768739,3376.203,0.914902144416858,B0006
102,0.28883349578192513,0.5641495418039906,0.2444079967465296,0.3354422471187128,1.1508275150706968,0.16183174452280924,-0.6794913541748364,-0.6798037998314315,1.077217809167101,-0.4266844382005877,1.7233811838763295,1.3391439604597768,0.40832172608413175,-0.5622912301842613,-1.5544393262256342,3368.187,0.9127299244438156,B0006
106,-0.06050704171012655,0.6156748842366903,-0.4942773614620929,0.5949962334232344,1.2095152110213196,0.5388627616604378,-0.27689362587081523,-0.09861909541754303,1.228759299332144,-0.20759115605573766,1.162070441760023,1.2433868042289435,-0.4729690412082392,1.6846953811275747,-1.4101719153306203,3368.266,0.9127513323003366,B0006
110,0.21965666467060682,0.627495916473781,-1.3704383900025592,0.4771804464690701,1.1813005884838879,0.9726657867753095,0.04514470376632429,0.2336900275522593,1.298074260049051,-0.015001135237708222,1.2084730546972455,1.1889204351948228,0.37056387089424037,0.684892076721156,-1.4166094230543227,3358.719,0.9101642334876324,B0006
114,0.573573003404886,0.6529330655473315,-2.100866993897712,0.47316550210770536,1.154546554242258,1.4667982453173618,0.26049106597771826,0.2547155476837613,1.2639922898799418,0.13961702984497137,1.1316047588495908,1.113981772402736,0.9232255527995289,0.1662754515408899,-1.3939725874803255,3339.5,0.9049561626715272,B0006
118,0.040173664915874846,0.7499590849012285,-2.4578149876970636,1.0851200587249075,1.2489500150331956,2.009230935997899,0.36738552044386086,-0.03498067299973069,1.1279389279147454,0.25472942061744724,1.0818409386515373,1.0283732020002117,1.7218476140931003,-0.4411003100325196,-1.379226726157003,3331.265,0.9027245968683828,B0006
122,0.571981184025424,0.7578901126111074,-2.949991864180987,0.9045439250131524,1.1729185650425251,2.222050300485283,0.5956661657695529,0.022956155261714156,1.153643735875043,0.41514772472539113,0.6680643619286804,0.9001606159450436,1.6749335029703392,0.8688667572661648,-1.2758879563587975,3321.188,0.899993875727122,B0006
126,-0.3750900579792951,0.791719767610592,-3.3178117559215887,0.8620544668861031,1.2072282761177138,1.9148377245927,1.069132181010718,0.7802551217697753,1.4803740376635939,0.6668885883081268,0.027180840716832064,0.7491772023037789,0.9807853289799213,3.270340350418294,-1.1161889709721857,3321.844,0.9001716422319018,B0006
130,0.8818517862903362,0.7177743975145967,-3.5573075263594682,-0.03149568367114592,0.9746296570437903,1.7244187807270717,1.4430227287520236,1.234082568961405,1.6977021750722607,0.8844966189710852,-0.2946008054047735,0.630710495229893,0.9633421319086151,3.877375885780113,-1.0327352139348227,3311.828,0.8974574512077012,B0006
134,-0.42830574343050815,0.8897500426400009,-2.443650884774939,1.3395409230384576,1.1467286821614493,2.5078220648558247,1.2197592628326968,-0.045156655786865466,1.2268357031013433,0.8843435665411364,-0.15387593641940536,0.5650853890097545,1.8403249020800594,1.8324574274683234,-1.0593665688194094,3327.391,0.9016747989422892,B0006
136,-1.738449112438647,1.0750936044969064,-0.901150040544438,2.9231673535047693,1.3268578049331348,3.3465767609862853,0.7903970206886417,-1.8533762544944008,0.5770691751623167,0.7980355829575321,-0.17738032918668722,0.5010594381037472,1.8407471707794494,0.29062782622747857,-1.0417001887809783,3312.078,0.897525197589096,B0006
140,0.891139834163396,0.9426457933682588,-0.20047409528977195,1.8078577980596982,0.9298997772682698,1.5677051659997991,1.5401852949997652,-0.1014859055118975,1.4244513555304696,1.1179519262910447,-0.03358626866017413,0.46292654822948626,2.0297162682987837,-2.201317036061865,-1.0613047085733098,3293.172,0.8924019452424968,B0006
144,3.100730837036509,0.7290726482426155,0.1166651961095172,-0.02342345845690514,0.48803021249867334,-0.21763606078340478,2.015153845051164,1.0200036936371457,2.0549756523164677,1.3068210521463495,-0.08597672179690385,0.4184886044148673,1.4610613470910796,-3.70571023460513,-1.0288386418182622,3275.328,0.8875664795240628,B0006
148,4.276274155691074,0.4748203809665923,0.05304579303274437,-2.208251520557923,0.09085125424739335,-1.2557473644408,1.8726458480994248,0.5047475061610742,2.0355307857940157,1.237931512183176,-0.1029458574012152,0.38359122801233214,0.9195160769919208,-5.178813902411339,-1.0013404966490544,3265.016,0.8847720767842907,B0006
150,-4.515712656137774,0.7416324282107688,1.0716007383281982,0.0510038085693108,0.8991900926805232,0.4815433106312351,0.1755023636348877,-4.433616298138432,0.18641960246623854,0.575330920253666,-1.9956241716700014,0.1979660728698187,-4.958572677605765,2.9335531318754478,-0.5091769852865516,3328.937,0.9020937425648348,B0006
154,-2.0952800455703056,0.4606204370358454,0.8660108978328166,-1.974349967195235,0.45556973070434054,-1.0329128074814038,0.6431808099095191,-3.164898079233604,0.7546282328832237,0.6933205235589603,-1.422895388790622,0.2044684071514281,-3.3070139811127675,-0.17172222870599604,-0.6208528477097448,3329.266,0.9021828968027502,B0006
158,-0.8012672740567156,0.34639816376655747,1.1653806346791526,-2.2646873122728493,0.2972805006100354,-1.4453774267844521,0.8554322507687075,-2.684580653289691,0.8845222884381368,0.7028669544744397,-0.869893358157718,0.20431579493132218,-1.3818878846960596,-2.4096574224441,-0.7246968936502088,3291.891,0.8920548127842299,B0006
162,1.215245938126545,0.2526489347782849,1.4880041934688384,-2.0819092542009647,0.15817300690627262,-1.5269281912657657,1.2276459406920763,-1.771894713279406,1.0725429800934323,0.7523600902343922,-0.6525658545127433,0.17517228420118172,-0.21384085028581795,-2.4195243680371834,-0.7430649830010502,3264.281,0.88457290242299,B0006
166,-0.47925786174141943,0.37871771783292635,2.219522944961866,0.15806963472702154,0.525206360014362,-0.19634554054364164,1.0775769780816156,-2.3870497919990745,0.5446974707210137,0.5942242341859303,-0.4120288102684148,0.14860298868725033,1.132855784949343,-2.1398573087855346,-0.7645370409893999,3275.125,0.8875114694623701,B0006
170,0.12135762094269732,0.2557069645946322,1.8264803168678267,0.3253947738596933,0.5255283411197057,0.08038868771471325,1.4785171943833748,-1.3003683758589921,0.6840170009212122,0.6088605013414318,-0.47278948181416286,0.10225814129781487,1.572318424313238,-0.2222048054180051,-0.7094317560020682,3265.656,0.8849455075206613,B0006
174,0.3419016455379591,0.061396361795142976,0.9239975531787172,-0.06656624457955286,0.5074184681683593,0.41929113522019795,1.596146889845221,-0.8553251939837392,0.5888160979730778,0.4864910849009836,-0.6753227716952265,0.059358308713756885,1.251991438037866,2.1404720229207803,-0.6163064661437494,3266.093,0.8850639281953393,B0006
178,-0.2343313282613808,-0.11853019559804547,0.04795115376956955,-0.21795536653088493,0.5775448648950875,0.7717911864404404,1.3604253819798056,-1.236353390899313,0.21365728750970084,0.20386576503040366,-0.385553442326536,0.07954002610918372,1.751699450251992,1.5027874540060229,-0.6407112196429027,3257.594,0.8827608222134423,B0006
182,-0.36506939343286193,-0.3004300718502165,-0.5238576438981863,-0.19176746645202533,0.6302091136086682,0.5608791501941062,1.2272626057584157,-1.2185065013047522,0.04259110158806629,-0.0544575584476684,-0.19363494486855698,0.10861399735949569,1.4996085889168431,0.8210654184752948,-0.638915463826064,3248.593,0.8803216814977045,B0006
186,-0.268507356377239,-0.4398726450534675,-0.5168486434138325,0.4148332544404094,0.7191432034632498,0.26716164340952875,1.1128913992228826,-1.1732040356794387,-0.09675432552755381,-0.29542369507441246,0.014589902294059423,0.14736988030041814,1.043410425840559,-0.26025715053925613,-0.640397245626558,3238.766,0.8776587067378383,B0006
190,0.8866929590302304,-0.6433838746125938,-0.4135923699501729,0.5963152354263571,0.6789623924927591,-0.4447122536592705,1.376119617860005,-0.1848854169332631,0.14992047393827473,-0.36476533205421063,-0.066568575947924,0.16264034184937268,-0.2881783482271856,-0.04078731820181419,-0.5712079698094756,3230.781,0.8754948873160889,B0006
194,-0.1837329354168855,-0.8378942626173336,-0.464664691539401,0.765700852694189,0.7959042826963788,-0.2743805671546957,1.367017846663209,-0.1976064791315737,-0.01388979766965215,-0.48744910387327967,-0.16355939718261173,0.16778309458651378,-1.4763915472604738,0.3693291359475641,-0.499886992637554,3230.109,0.8753127850428997,B0006
