cycle,v_mean_IC1,v_mean_IC2,v_mean_IC3,v_mean_IC4,v_mean_IC5,i_mean_IC1,i_mean_IC2,i_mean_IC3,i_mean_IC4,i_mean_IC5,t_mean_IC1,t_mean_IC2,t_mean_IC3,t_mean_IC4,t_mean_IC5,discharge_duration,soc,battery
298,1.0406062448593867,-0.5271832005999538,-0.08850921413731089,1.5735148621165627,-0.15838098467703612,-0.22002678467619313,0.31459764534952933,0.7973354115352462,-1.0110393241132662,-1.342234583929177,0.6551871061069143,-0.8183092991586752,0.8986820844220572,-0.9793307063173254,0.24329232576567947,3058.157,0.8287162819485161,B0006
302,0.14752301302594403,-0.15581374308287602,1.0882801504483255,2.972479497780305,-0.056308201164670835,1.4385552917548385,0.6328752537765454,1.0514563106191852,-1.0005410845034168,-0.9406179059833096,0.5081965606367306,-0.8493104444612103,0.0264321033182806,-0.2864122198687099,0.31969086425929244,3058.812,0.8288937774677704,B0006
306,1.2734726196780837,-0.0592760225478368,1.2862668019313521,1.9630485841878573,-0.3554513096186813,2.545008386396169,0.71330395123477,0.6213425082399252,-1.0696163502926397,-0.5889802180022419,0.37897894696755674,-0.8703456525495047,-0.8754623686075282,0.5089587712650648,0.3947582247387284,3058.578,0.8288303668547848,B0006
310,2.34660358202294,-0.1387133030579223,0.5812055362832081,-0.6210264318466397,-0.8093840166960934,-0.17349167757655312,1.219160872770356,2.0363750898251416,0.019152546006770407,-0.135490226610637,0.46794433529274987,-0.8668869632138297,-1.1643542957410502,0.5163719466090289,0.419078829851725,3049.328,0.8263237507431778,B0006
313,-3.049254070376586,0.06227230197034423,0.2999539472452898,-0.7904756984929117,-0.5255090330762487,-0.3530864863430366,-0.7483768089057085,-3.3227850961092464,-1.4040733487755495,-0.6254296838281638,0.9179956208987555,-0.82936695206308,-0.3660977840630488,-0.8947378832848348,0.35719945142523674,3177.219,0.8609803605950193,B0006
316,-1.7494086168258298,0.05695288111951972,0.020714074164057766,-2.195015990137367,-0.8458582716779943,-3.0491140307299944,-0.33404193236424523,-2.263145823222073,-0.40774996084586335,-0.18676876369930054,0.9618322088063493,-0.822229465082183,-0.6748241938801748,-0.017875917443349237,0.39696977946582684,3082.937,0.835431303272367,B0006
320,0.4282281461665564,0.1815206377354292,0.508738576339186,-1.978607983479232,-1.03998374226167,-3.206022704847503,-0.08950630546803381,-2.195052956701988,-0.10168513894198125,0.23217062210458606,1.110059055031823,-0.8044629691630396,-0.6530919289332325,0.5049119771471915,0.4118824322687648,3064.484,0.8304308073688552,B0006
324,-0.3194152301308619,0.5380299113949856,1.681448023782799,0.5805041025822274,-0.75276881018766,-3.822519694399449,0.8622585581741814,-0.09566577925671946,0.8626788023405135,0.8707122463609681,1.4055594293043483,-0.772967892802456,-0.22390036364029448,0.29922002996317787,0.39041278224421777,3066.0,0.8308416214256332,B0006
328,0.25815770089430207,0.6596191108694465,1.65251279333484,1.2282101983555564,-0.7383325580651352,-3.285481553257095,1.241610813341285,0.5041119085627518,1.1229213568963174,1.2363924053149677,1.638340264131002,-0.7467757130461626,0.00040853747066018183,0.26997204398773383,0.38301975398397703,3056.437,0.8282501868445199,B0006
332,0.5295224912709975,0.633591518816909,0.6857954757428933,0.6672077759464722,-0.808284018571079,-2.5173933086717013,1.4068699923616654,0.6864717941623268,1.1590874678525651,1.4562733615709686,1.8524569951796805,-0.7246931339695596,0.15411791309961215,0.09490189933598984,0.377634950395382,3038.422,0.8233683826012118,B0006
336,-0.46551810571194996,0.6152574625727002,-0.35953924173752033,0.3345679780694293,-0.751498920794386,-1.801479078813454,1.5035110144263961,0.8476580610730038,1.144361455692558,1.5893656418283477,1.9410033011407357,-0.7187479702852995,-0.04056389805132418,0.21352092453927599,0.39918211740748055,3039.218,0.8235840870795728,B0006
340,0.10371677269760694,0.5163760722253753,-1.3029843204373102,-0.4107124869868817,-0.8518556741264355,-1.0999799367634744,1.5308090385729571,0.9498735993441163,1.0685667337096112,1.6439140591088213,1.9724260823298738,-0.7304601899330133,-0.25461229063345137,0.3143879454760489,0.428973809594204,3039.047,0.8235377485546987,B0006
344,0.10255742371345432,0.4626987332536384,-1.7516200553967178,-0.5312098484825006,-0.8494690657967106,-0.2414172117458238,1.4110518382877157,0.7373845633626519,0.8330048322885784,1.6001832202140827,1.9808211734558623,-0.7639257875502626,-0.2583711080309555,0.26587875610458184,0.4568985759952332,3030.375,0.8211877620768765,B0006
348,-0.4310919768466189,0.44697113573883873,-1.7141223510616008,-0.12173359616095553,-0.759814733104037,0.43649438720661643,1.3544196776146746,0.7876669235664577,0.6771459596517256,1.5438055470342609,1.924057823639967,-0.8252176604674368,-0.1351550064806549,0.24819535151067826,0.4924241551849977,3021.0,0.818647272774572,B0006
352,-0.4157128799479952,0.4332081225555551,-1.2238198250108487,0.521341186496145,-0.6937524916443633,1.8304652519799873,0.9243908045199556,-0.21664693401581753,0.061525913907267804,1.3271781518768917,1.8011309946370357,-0.9101053900411767,0.05088610291939916,0.28278251226717144,0.5368401351944422,3021.75,0.8188505119187564,B0006
356,0.5311674956098128,0.38592385820375985,-0.4655220413765931,1.0452604144070305,-0.7153086106287037,2.2123156572169815,1.1846810618626404,0.7376300454912186,0.20149901331501352,1.3525980943575966,1.581686166657811,-1.012198729569828,0.06941498939470644,0.5167479588617823,0.5997206899624743,3012.265,0.8162802142086383,B0006
360,0.09211448773157623,0.3340069161666397,0.20819675986491698,1.4914991858169169,-0.6475700845534912,2.5325872496663204,0.8595372176500138,0.2979566544048021,-0.11485030821009973,1.112172120155691,1.4692040769394967,-1.1018247315266376,0.2573322312029375,-0.15154676864679714,0.633750645527969,3002.641,0.8136722495104647,B0006
364,0.6790224720357995,0.058188127034104996,-0.14487163291512964,-0.16013354796919677,-0.8740582836646111,0.09600672301317215,0.6789706090676739,0.9442763159435498,0.2768537208223482,0.8267454615470264,1.1125166490454552,-1.2034345606902688,-0.4078622652974034,0.14993707729256633,0.7268811625438577,3012.0,0.8162084030443598,B0006
367,-1.751818391356994,-0.044647170289279045,-0.09632497524024246,-0.4047628016249566,-0.7329168280087746,-0.05978795389705018,-0.8565302974393327,-2.322867495377646,-0.9041382594575711,0.0411948439800406,0.7612641817748864,-1.2992454590831262,-1.0317040131714583,0.5543529179625823,0.8184825640940494,3010.735,0.8158656063545022,B0006
371,-0.6991407831190954,-0.21515977850707912,0.05675841728078881,-1.131837274859711,-0.8962383149080403,-2.207249636586704,0.05866622173229727,0.8195219922791298,0.2729974128385665,0.24363624856511562,0.6610962942784187,-1.370744003002487,-0.7668986782122731,0.16385066251599992,0.8489557769817135,3002.172000000006,0.8135451572989697,B0006
375,1.2875632269419686,-0.3577729576159389,0.25354143643512245,-1.6791658875680315,-1.1043082690798753,-0.9856772504312639,-0.20476755131104427,0.16161731085108658,-0.2194774861325225,0.07004483593120577,0.6468383796633116,-1.4255090841940996,-0.19559681746725333,-0.2479319202003673,0.860138429320674,2992.703,0.8109791953572592,B0006
379,0.8235971113495479,-0.35000239227178925,0.5361366387851918,-1.1633103626881025,-1.0167957426692678,0.4284554639105987,-0.45275378180687254,-0.5399555909005458,-0.7451300716016716,-0.08383910437747474,0.7233928704961047,-1.459653543909535,0.5869010513651414,-0.8595150025503003,0.850928533726824,2964.468,0.8033279190425322,B0006
383,0.4678650019819529,-0.3429150739216652,0.5403986773156281,-0.8600992789865177,-0.9558974373767409,0.26987310127569203,-0.03652772743860884,0.7765179617649923,-0.40506048589191596,-0.006332824843113971,0.6028873284668798,-1.4948780982650263,0.6670350000433956,-0.4224350280398093,0.8917643484795303,2983.375,0.808451442374657,B0006
387,-0.5202548448827428,-0.2809575741676448,0.49959643301499274,-0.26580533640409654,-0.8165776308397816,0.660097598165785,-0.1761772715054441,0.6097975861063957,-0.6211742385126606,-0.1479393225778232,0.37018115520122724,-1.5244224590547129,0.25862852349567417,0.544442556726533,0.9611832857385142,2975.297,0.8062624212990288,B0006
391,-1.0742977280179633,-0.2135483627363312,0.3811564231887938,0.24519941811595866,-0.717646117561702,-0.061261555939433804,-0.24728288984568095,0.9187381085120891,-0.5374615173797889,-0.2992571850045735,0.22885213873493118,-1.5322594656484338,-0.06970786054557593,0.9566612081048728,1.008490767002255,2974.9850000000006,0.8061778738150482,B0006
395,0.5525982631085863,-0.23633417552875213,0.0112661217612262,-0.09940759456293152,-0.8690869913047797,-0.10107876336762645,-0.7467508438197061,-0.0439936889133074,-0.9386749260110245,-0.5893600209672119,0.3611106527804194,-1.5058153602142277,0.2311125808841501,-0.12745200917965732,0.9879789105972798,2966.25,0.8038108152491144,B0006
399,-0.34047997008874287,-0.10811334296294497,-0.05021693578748967,0.7034198749173249,-0.7184703498705298,-0.40932185356414247,-0.3611880272881407,1.0748290138955303,-0.5852644501435226,-0.46550506263298963,0.43198785152010216,-1.4810102562618008,0.3768480046430165,-0.9698482542237675,0.9801613562887093,2956.359,0.801130497415611,B0006
403,0.3384442889378488,-0.1154243537378564,-0.6435007233951605,0.19900688482535336,-0.8222323400112213,0.5586541772979493,-0.4715699734481446,0.4818355976941603,-0.9030054402464446,-0.45176965258458085,0.17257474808498505,-1.4887740139113472,-0.21788216466940916,-0.15105636868029335,1.0492263691030301,2956.344,0.8011264326327274,B0006
407,-0.4780936485115306,-0.04767614093221351,-1.0080036016859948,0.23514303835818642,-0.7676854882772899,0.27414290783328293,-0.27431211099275365,0.781243605737212,-0.7066898991408437,-0.2876759704613998,-0.11818628056467509,-1.507674971674853,-0.6444847682711841,0.847690987990229,1.120724226166931,2947.0,0.7985943438817159,B0006
411,-0.9468891014747537,0.037426640798576626,-0.9984419550343256,0.4336201131768272,-0.7347659909481086,-0.31559796000308804,-0.11284387025400004,0.9361927349850235,-0.470595490142418,-0.09908304426357074,-0.09151674652773142,-1.5046954302564732,0.024110863163903436,0.2977541852374391,1.1098253133044065,2947.266,0.7986664260315199,B0006
415,0.9638819130699074,0.04380587644582318,-0.7802992031181983,0.04568145373078851,-0.9496339332897946,0.3068818578316229,-0.49976592674080256,-0.6358747897746359,-0.9261777703276516,-0.06898690819371844,-0.07741797260373322,-1.4960275258605886,0.6305043916449963,-0.27839034932307266,1.099858195705364,2937.984,0.7961511383830944,B0006
419,0.7682247162098174,0.18280218295381695,-0.006156888067144669,0.8010030814571726,-0.8996353556334369,-0.550963851877065,0.17864729157783543,0.7538050149801149,-0.21089326531376368,0.38067866609215545,-0.08771924084215564,-1.4717324236720069,0.924559827609855,-0.9356424584705005,1.095870235991403,2929.125,0.7937504776119888,B0006
423,-0.9477642177369763,0.35305496787407176,0.8061273680848134,1.7756323946798411,-0.7197723023714914,-0.6621807802990902,0.48220230366314015,1.0950493372396966,0.05827233971843046,0.6926494389460507,-0.30471872796455723,-1.4404281795403615,0.26813678977193084,-0.8201597929480833,1.1439770542873762,2928.454,0.7935686463243253,B0006
427,1.4630342744105653,0.18004351649963496,0.4776934081651736,-0.2227701987304453,-1.1511849353970605,-0.4704898488988448,0.4740014114561371,0.7228523320059578,0.031295300668573944,0.8606441053271344,-0.6715347696154749,-1.4044205317458314,-0.9361075969058265,0.12107363693081875,1.2297441538306049,2929.375,0.7938182239933836,B0006
431,0.5274459354151232,0.14462000933028774,0.2506993989517338,-1.0729088179951987,-1.209372295393977,-0.023544486915636223,0.18698533499180212,-0.2365066886655339,-0.2535848838175268,0.8878104775364358,-0.5004436153741585,-1.3175930442743733,-0.386330513060088,-1.055830484441195,1.1833078137238588,2946.031,0.7983317589074297,B0006
433,-1.6561275543046243,0.24470158537800027,0.3594349411791672,-0.6062331087814964,-1.023518827635047,0.8175052237357306,-0.3971041266200887,-1.84502822061291,-0.8400388745723885,0.7658712014521698,-0.6522608714419458,-1.254864459888137,-0.42027703221938506,0.07214881728692488,1.2163050455878401,2955.438,0.8008809197465527,B0006
437,0.5329693058229509,0.23377029375356365,0.3368103636697835,-0.7675440563067877,-1.2035314118042988,0.02928508665344893,-0.07832604596468408,-0.6538009749916684,-0.3415229865815395,0.9348989291856431,-0.5343473346474812,-1.160954053989229,0.4417101877867109,0.31830269636164693,1.1838389955506976,2937.625,0.7960538545794115,B0006
441,-0.5038954227329571,0.4128600832837156,0.6076363230988784,0.7711333547666619,-0.9539612344074272,-0.17465485395001912,-0.08300782901550653,-0.25782141302033906,-0.21095132835375202,0.9558238701711084,-0.29162589435392783,-1.0397252383572602,1.507957816460891,0.029006829769715723,1.1223097726441762,2929.078,0.7937377412922866,B0006
445,0.47465191645036886,0.34042457494955763,-0.23205866569815412,0.10324227310709237,-1.073069201319677,-0.3895939047006357,-0.054090037760499886,0.31694012516148956,-0.041613229108946326,0.9715832074777356,-0.2788563666508997,-0.9148547258032107,1.5537874873129873,0.6541096746454097,1.1193664971839004,2908.578,0.7881825380179143,B0006
449,-0.6772530476758843,0.38238415357311684,-0.6079267317286523,0.4935769351247768,-0.9297046481087141,-0.5291510587206485,-0.019870781807165044,0.9297186334141982,0.12080948215594253,0.9842516052174277,-0.21221959413517036,-0.7673745024512003,1.4539302926327486,0.8014367982183922,1.1044680525091242,2919.812,0.7912267894122703,B0006
453,0.6158551128359958,0.3319626819515011,-0.6804066469701935,0.2927758780511293,-1.040659132717748,0.8936817354486246,-0.838620020512959,-0.9419674450095067,-0.7289167647542337,0.6897775862621618,-0.15336679518035365,-0.61023619453832,1.1968486200276252,0.9033067555236224,1.0916576649614267,2890.969,0.7834107538979913,B0006
457,-0.7208546236464863,0.35746335442591615,-0.5816997852416183,0.6939996882028915,-0.9025237668997763,0.4221857205341204,-0.6788253823147412,0.008495838185016476,-0.39789373443802734,0.7612384364257416,-0.03551601223258846,-0.444409488731696,1.1099926491286425,0.7453405595110842,1.0636972805633673,2901.375,0.7862306292771678,B0006
461,0.23989848826498705,0.1969429587965383,-1.0424770571031543,-0.5014640331514031,-1.100409780466236,0.1474923675479117,-0.720575305249188,0.32309127913698893,-0.27651747423694645,0.7768554334928325,0.09024243824541986,-0.27422441637255796,1.0139052166695999,0.5130932513741537,1.0331489145731456,2901.187,0.7861796839983589,B0006
465,-0.7690327864296607,0.2423715872509243,-0.6623447391021626,0.18449689456537438,-0.9585476410511306,-0.7782058899204541,-0.45573495102042233,1.4326217401828945,0.21728563851391494,0.9287263414717286,0.18747698241717922,-0.10129893387070435,0.7306092577566187,0.2766465588527983,1.0091639701390978,2891.64,0.7835925851856549,B0006
469,0.6103678634649177,0.2470021649726057,-0.03739094932793435,0.6750289411348108,-1.0142258665625927,-0.2590549912681972,-1.003926190136613,0.052810358507220455,-0.25872044985420783,0.8132469736183231,0.22048331039293018,0.07272721526225384,0.08660784554836355,0.10541885374433412,1.0007070173240873,2873.172,0.7785880244992595,B0006
473,0.024919030062561374,0.3103946107715727,0.6022187151383199,1.5707948844,-0.8855096503233433,0.33626647948062505,-1.341718716982919,-0.9894716611136456,-0.6017489388304073,0.8226558328595095,0.3050654034064255,0.25589372266045984,-0.5814007380014814,-0.5919926666303235,0.9791581053822885,2883.265,0.7813230814089296,B0006
477,0.176964598847261,0.19515538153033887,0.38680444576052614,0.7420574180366527,-0.9923892137071261,-0.20532462393181944,-0.6480549370386177,0.6240570825704588,0.09945669775332977,1.2625986693240163,0.35542897253363953,0.4312859546839928,-1.289235656259292,-1.1751988065252281,0.9643808595917487,2873.547,0.7786896440713515,B0006
481,0.5189986985357519,0.020140606528658164,-0.16275660075295603,-0.714352650288449,-1.179599562905664,0.6097751420638884,-0.8229459193087131,-0.27947110445181284,-0.19227600485871377,1.381385778931183,0.15258502588461437,0.5719360544123566,-2.458981940778504,-0.3763189217525491,1.0090915236867524,2882.265,0.7810520958833505,B0006
483,-0.8699027860148982,-0.0058150164053770844,-0.2841947871071384,-0.9336159277623134,-1.110349253735481,0.12872470517646104,-0.7654999132230619,-0.22704634569994828,-0.02613522900413378,1.5277773900741998,0.22664093451557987,0.7155096692635796,-2.44227955665278,-0.6808272801460824,0.9823154404372859,2901.25,0.7861967560864704,B0006
485,-1.6448993173009296,0.052862652205940934,0.01771033851309604,-0.3817799312623567,-1.0036810789357025,-0.43623180320843175,-0.812639347086397,-0.2915194786146863,0.07060381917528372,1.5810042644669178,0.44166613551249545,0.8533008719218822,-1.7130066500298253,-1.509632968474175,0.9180237757559933,2891.703,0.7836096572737664,B0006
489,0.9022494952629834,0.048257996058577744,0.39653826830639083,-0.3013961454998729,-1.188444983739268,-0.15820973214290232,-1.0971706245442079,-0.9940208321210945,-0.2068660900662972,1.5031455020888644,0.4688949032325153,0.9628796012984575,-1.3508047124543745,-1.3859610405675389,0.8979133253442434,2883.016,0.7812556060130604,B0006
493,-0.5318610240211483,0.2017829427362775,0.7637289917909057,0.8847015751967982,-0.9623441367637712,-0.426009717271953,-0.7429228517121875,0.15206324001484797,0.13499555792889104,1.6219414480408167,0.6121099925570161,1.073192778531828,-0.6034501323067026,-1.9171710908509594,0.8481298217049681,2873.453,0.7786641714319471,B0006
497,0.23799588755480153,0.10720985686996332,-0.028046354521760086,-0.2831700637336951,-1.1396691634084863,0.04181759176895298,-0.7307690371538174,0.38506658470499855,0.04192655221052249,1.5760329418932482,0.24319380247184544,1.136525528506314,-1.390896185798826,-0.13755077594428383,0.9238658812338834,2874.031,0.7788208010657319,B0006
501,-0.6833569662256284,0.17839752872283526,-0.1868288240175663,-0.025860872297295986,-1.0480331395317344,0.5357823686098212,-0.8389951671615778,0.3752725839735719,-0.15883310577117288,1.4514356713446754,0.01618448980522523,1.2052355493580384,-1.8111180760221373,0.7829203853038872,0.9644900962430994,2874.234,0.7788758111274244,B0006
505,0.022342366791613763,0.24215266745822986,-0.01749475434418823,0.2540518243799832,-1.079460225569946,0.9495074459214217,-1.0751072103044534,0.0761628273610732,-0.45231497532085246,1.2576225890927466,0.10404071218587194,1.2914860496896998,-1.324896027548958,0.05293541218228678,0.9275340352512946,2864.984,0.7763691950158175,B0006
509,0.7905847852059541,0.28198673333647895,0.042802622240805534,0.27176785364782585,-1.1448371769894212,0.8927897318474619,-1.2690515478379782,-0.050898355766219094,-0.6215884447033821,1.069400425970802,0.21431947292227596,1.3691606575379505,-0.7264775912765857,-0.8345451990553376,0.88489410122654,2855.093,0.7736888771823142,B0006
513,-0.9553964286451666,0.36727131786095857,-0.1439113789083957,0.5019700536324411,-1.0016755921116132,-0.3864046071705763,-0.9873595467551015,1.1994614661223773,-0.16270445876763295,1.0588240361289016,0.25134787795251834,1.428127376306114,-0.2355641822542797,-1.3438930080490505,0.8599794130772616,2855.625,0.7738330414819223,B0006
517,0.32490701010675316,0.271404194019385,-0.8277602347007825,-0.8039444673072759,-1.2393587109761284,-0.23361494983626566,-1.480941172343536,0.050591133885983575,-0.6420355338440852,0.7960369279282685,-0.093755502365401,1.4413661018449913,-0.6980867878648759,0.08928638512273844,0.9286316227568174,2855.594,0.7738246409306294,B0006
521,0.27497338151175926,0.3309434815872335,-0.8406544095392096,-0.6781013084780674,-1.231114195033471,-0.04414681148764977,-1.7505844129302413,-0.7314519534140091,-0.9684732180980946,0.6671161655936796,-0.24344498737144887,1.4553648226513043,-0.4281792917681319,0.665377832141746,0.9487793455845432,2847.437,0.7716142119984803,B0006
525,-0.22561647608926064,0.4741012682559176,-0.39669165126761646,0.26615366668837637,-1.105853170219262,-0.9473445040916672,-1.097661206521388,0.8539388510808749,-0.3439720742990406,0.929784885724044,-0.1854645111958077,1.471783248517094,0.5954507336097545,0.31109778413808226,0.917475114930746,2847.36,0.7715933461130108,B0006
529,-0.13165208630229316,0.5944113680066127,0.11979431168470729,1.0870432496066786,-1.0385947299274314,-0.1575081987212848,-1.3557020542581797,-0.33225227652308176,-0.8178767461419432,0.8869233523060244,-0.125380897673725,1.4773141980041147,1.6900169831677108,-0.0632602162162602,0.8856858740197877,2837.328,0.7688748193204008,B0006
533,0.7681709273982393,0.6335193608011818,0.44058789396804615,1.2388933252717165,-1.102095251225577,-0.373289906981963,-0.9069638155710066,0.3879442153100478,-0.5233105995120765,1.125435657774031,-0.2947194856776116,1.458127987170826,2.054870936180057,0.533357226372679,0.9109646849326992,2837.281,0.7688620830006986,B0006
537,0.07411761730399136,0.6928109386486146,0.7209793012173193,1.5265869336039053,-1.0367331183891393,0.29230334698290356,-0.6712226729191749,0.3279390211187457,-0.5933946151493724,1.3075160020877412,-0.6666000703464464,1.425185292757106,1.5378359365735883,1.7290925599345601,0.9878346053876959,2838.515,0.7691964791392633,B0006
541,0.3241256900009881,0.6093820386885799,0.4612003423402291,0.5605374831890674,-1.1713314076483092,0.9578856346208093,-0.6317682050495951,-0.18728508243976205,-0.8189475063942514,1.3968163672576026,-0.706082741512841,1.429589578352926,1.5025785256572293,0.7468774671936006,0.9859064072471538,2808.719,0.7611221944191073,B0006
545,0.2537389390799584,0.5003004926968609,0.0365918658220452,-0.6154769353614601,-1.3017467956501003,-0.22176262766819044,-0.2458083134848604,0.6958016517849898,-0.36605109595573304,1.5487341935872518,-0.6951274315216798,1.4452500088992826,1.2580705777923376,-0.8410648079735017,0.9745177454221233,2838.265,0.7691287327578684,B0006
548,-1.2767923901201998,0.4959454569546831,-0.08110342073205706,-0.8167117761650661,-1.2183321949257369,-0.17417306064454097,-0.877560789428435,-1.1129385694154073,-0.9772935434625754,1.280244267849608,-1.2878890684034148,1.4110417668351052,-0.8310640568317239,0.5026943189757899,1.113969891454035,2864.547,0.7762507743411393,B0006
552,-0.05821339746660231,0.4330211298713748,-0.10545904146831642,-1.29976037172906,-1.3584730794356858,-0.7986263771403425,-0.42137921134536294,0.003661778741870291,-0.577327239033794,1.4231890149702189,-1.3706913362506434,1.4042626864928516,-1.1424005310147016,-0.157089379441359,1.1291637650315356,2846.39,0.771330490153199,B0006
556,0.38598034770706774,0.4926549222237498,0.3141774702052804,-0.5779400932584268,-1.3069689236250905,0.4563477961343399,-0.40246763564449684,-0.3264034872189059,-0.9238503751027249,1.4154811270819911,-1.3413229305667782,1.3910686293790484,-0.7454553836281558,-0.7271170551097523,1.1181496592352114,2837.969,0.769048521042297,B0006
560,-0.5420482036627337,0.6357102064048236,0.8333387456638124,0.9081456762286134,-1.0651069401990227,0.45044494831042353,-0.00836265982713383,0.703075841999353,-0.6905800744242999,1.494459722960029,-1.33875535444301,1.3661165910640594,-0.17747368215440065,-0.6362001083683662,1.1160984340068518,2838.156,0.7690991953355804,B0006
564,0.7515381456226066,0.5228070326294387,0.16234153224171027,0.11213365529672559,-1.2126360889827208,0.6640825240463344,-0.38066736883655555,-0.07333915163331015,-1.0996626594986454,1.226563147713685,-1.3726003509283398,1.3363026797643323,0.32774734421451596,-0.061884320651057964,1.126300453379689,2829.843,0.766846492661441,B0006
568,-0.9749957705237914,0.5097825877345955,-0.5268315859543801,0.10353219151235432,-1.0507656259858367,-0.2720917463230438,-0.30623615464977055,0.6168177218975877,-0.897131163879823,1.0918557635802253,-1.3215153567085818,1.3234853968544718,0.7936641507135074,0.039412601764021726,1.1203293877097573,2829.625,0.7667874178168648,B0006
572,0.2329704890780145,0.4283009937887581,-0.9240085625561291,-0.26080304584934927,-1.144682749542422,-0.058245814993754634,-0.7320090860545878,-0.16232837782607812,-1.33173659535209,0.7754411039994915,-1.3079979908903887,1.3170672097580531,0.8792807770750466,0.26672721055645815,1.128090433159473,2819.437,0.7640266172822645,B0006
576,-0.2989672691971574,0.5206624016950329,-0.4486273693302465,1.0132103375637467,-0.9465494623007015,-0.018548594194835635,-0.9305147494749887,-0.3212158602300648,-1.5418106770660702,0.5497425111747465,-1.2117610989538372,1.3250607952466578,0.9829075052634043,0.06804597993323783,1.1194804088563242,2819.579,0.7640650972268968,B0006
580,0.5521522821915655,0.4407632843020678,-0.5139218529459858,0.7739503148231666,-1.0123740886129535,-0.25065209225949514,-1.0185080645526166,-0.1283181584930643,-1.5978724217696896,0.3655432427767483,-1.2009865750204378,1.3362310958052712,0.5586177049468052,0.14958128274133034,1.1353788625565229,2810.672,0.7616514291505634,B0006
584,-0.47980808537753467,0.3601761588311723,-0.7241139836359048,0.43351219655678563,-0.9564490110780447,-1.0000226667262717,-0.8398547808555513,0.8482766939904972,-1.3231442733208174,0.28511743993062233,-1.0958657982658175,1.3559429572364803,0.34875782628759794,-0.24388493170237802,1.1290772500265773,2811.485,0.7618717403828592,B0006
588,-0.09466016180197913,0.20715305100691367,-0.9131914544683984,-0.44264717066094933,-1.065516140477197,-1.438208035961233,-0.7906637716834991,1.417000230434985,-1.2103360470192521,0.17230332259750722,-1.0858154711056978,1.3577361612187733,0.06692052847343288,-0.03890517303425812,1.1443240968256907,2793.031,0.7568709734938218,B0006
592,-0.6371586755742437,0.17630299011211462,-0.45814095331233123,-0.1421468869021395,-0.9870724406190485,-1.7023860415813616,-0.7204412169473957,1.9663742087418377,-1.1107876637299685,0.09101877917072282,-1.064535523865482,1.3486842921250686,0.03813755301232247,0.15541585277555864,1.1535412236717668,2801.625,0.7591998231006489,B0006
596,0.2933344345735566,0.10368167033733333,0.08577214773578379,-0.08399998007324055,-1.042056359015845,-0.00933979181136278,-1.5347051690974252,-0.18419536867708017,-2.1269973510986797,-0.2789204536149732,-0.930083659754655,1.3410388096034578,0.47139317772376516,-0.26968220179617025,1.1316506418924757,2802.031,0.759309843224034,B0006
600,0.7123585052441871,0.06067730176531715,0.7032558072434383,0.2620306824548538,-1.0267682794508526,0.233553126538749,-1.185593704097756,0.8159471732870361,-1.9018532873556808,-0.17595028260618104,-0.8632099999554191,1.324169282486874,0.7648832220612034,-0.5125087421272932,1.1233145310565684,2793.39,0.7569682572975047,B0006
604,-0.4956842289034144,0.06641820143390421,1.246069801517774,0.9853415384333877,-0.8473859046511067,0.4448348622193166,-0.7375490974213799,2.002607927685991,-1.5833063726796222,-0.0022183782964904303,-1.0388931160864532,1.2871703486968529,0.35147463667639284,0.22993273578515547,1.171849266466402,2784.031,0.7544321037636096,B0006
608,0.898199097842638,-0.15632651412515627,0.8860581746659963,-0.29013005904607025,-1.060249562816323,0.9751399971891844,-0.7812939410681122,1.8443672154044048,-1.7128884826627475,0.004995879564656988,-1.107020559118968,1.2602961273519275,0.2399100160835409,0.2887249331119341,1.1914820879804617,2792.485,0.7567230153968556,B0006
612,-1.2515593857326408,-0.20684033473043992,0.7977259504209534,-0.13258615799011733,-0.8581967074889967,0.3371211492202018,-0.7883565654626329,2.011995611925491,-1.5491338337753227,0.021881871471677,-1.206813485833054,1.234005941136475,0.03164789490847883,0.4057379736914703,1.2168671319911397,2802.016,0.7593057784411504,B0006
614,-1.492420407100427,-0.33297363142405767,0.580722010568401,-0.5225756311601131,-0.8483558443287023,0.21794201665939975,-1.277159043127664,0.8037016363831672,-1.8690103934299573,-0.11539178689920404,-1.3290017751109509,1.2108914086899905,-0.2427519588017035,0.5995255124265444,1.2461637002030599,2820.39,0.7642848664881414,B0006
